E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
9,9.2,16.26,18.66,0
9.2,9.4,16.26,18.66,0
9.4,9.6,16.26,18.66,0
9.6,9.8,16.26,18.66,0
9.8,10,16.26,18.66,0
2,2.2,18.66,21.1,12.26
2.2,2.4,18.66,21.1,62.97
2.4,2.6,18.66,21.1,234
2.6,2.8,18.66,21.1,721.89
2.8,3,18.66,21.1,1774.11
3,3.2,18.66,21.1,4206.14
3.2,3.4,18.66,21.1,9546.68
3.4,3.6,18.66,21.1,19124.94
3.6,3.8,18.66,21.1,38935.34
3.8,4,18.66,21.1,71490.14
4,4.2,18.66,21.1,132386.61
4.2,4.4,18.66,21.1,219389.79
4.4,4.6,18.66,21.1,354853.67
4.6,4.8,18.66,21.1,532865.26
4.8,5,18.66,21.1,789481.59
5,5.2,18.66,21.1,1116505.44
5.2,5.4,18.66,21.1,1523181.69
5.4,5.6,18.66,21.1,2007019.07
5.6,5.8,18.66,21.1,2526960.79
5.8,6,18.66,21.1,3161137.85
6,6.2,18.66,21.1,3230895.25
6.2,6.4,18.66,21.1,4119663.16
6.4,6.6,18.66,21.1,4234326.01
6.6,6.8,18.66,21.1,4463664.96
6.8,7,18.66,21.1,3940684.89
7,7.2,18.66,21.1,3436466.65
7.2,7.4,18.66,21.1,2907138.58
7.4,7.6,18.66,21.1,2245751.21
7.6,7.8,18.66,21.1,1799892.22
7.8,8,18.66,21.1,1517814.11
8,8.2,18.66,21.1,1301741.19
8.2,8.4,18.66,21.1,408783.11
8.4,8.6,18.66,21.1,428780.61
8.6,8.8,18.66,21.1,81518.87
8.8,9,18.66,21.1,227699.72
9,9.2,18.66,21.1,0
9.2,9.4,18.66,21.1,0
9.4,9.6,18.66,21.1,0
9.6,9.8,18.66,21.1,0
9.8,10,18.66,21.1,0
2,2.2,21.1,23.58,11.14
2.2,2.4,21.1,23.58,59.88
2.4,2.6,21.1,23.58,222.51
2.6,2.8,21.1,23.58,771.95
2.8,3,21.1,23.58,1912.18
3,3.2,21.1,23.58,4078.48
3.2,3.4,21.1,23.58,9545.17
3.4,3.6,21.1,23.58,19800.78
3.6,3.8,21.1,23.58,38069.63
3.8,4,21.1,23.58,77588.12
4,4.2,21.1,23.58,128967.6
4.2,4.4,21.1,23.58,206397.54
4.4,4.6,21.1,23.58,358934.64
4.6,4.8,21.1,23.58,556026.77
4.8,5,21.1,23.58,762186.53
5,5.2,21.1,23.58,1082127.71
5.2,5.4,21.1,23.58,1461705.62
5.4,5.6,21.1,23.58,1799344.94
5.6,5.8,21.1,23.58,2366648.51
5.8,6,21.1,23.58,2646549.56
6,6.2,21.1,23.58,3274950.06
6.2,6.4,21.1,23.58,3239237.4
6.4,6.6,21.1,23.58,3346699.38
6.6,6.8,21.1,23.58,3606874.52
6.8,7,21.1,23.58,3391390.93
7,7.2,21.1,23.58,2276274.71
7.2,7.4,21.1,23.58,2234088.81
7.4,7.6,21.1,23.58,1041144.76
7.6,7.8,21.1,23.58,1274662.83
7.8,8,21.1,23.58,768701.47
8,8.2,21.1,23.58,552571.7
8.2,8.4,21.1,23.58,245805.21
8.4,8.6,21.1,23.58,452002.38
8.6,8.8,21.1,23.58,19542.94
8.8,9,21.1,23.58,72480.11
9,9.2,21.1,23.58,0
9.2,9.4,21.1,23.58,0
9.4,9.6,21.1,23.58,0
9.6,9.8,21.1,23.58,0
9.8,10,21.1,23.58,0
2,2.2,23.58,26.1,14.1
2.2,2.4,23.58,26.1,65.03
2.4,2.6,23.58,26.1,226.74
2.6,2.8,23.58,26.1,677.3
2.8,3,23.58,26.1,1640.06
3,3.2,23.58,26.1,4756.26
3.2,3.4,23.58,26.1,10398.5
3.4,3.6,23.58,26.1,20882.42
3.6,3.8,23.58,26.1,39796.84
3.8,4,23.58,26.1,78288.19
4,4.2,23.58,26.1,117550.42
4.2,4.4,23.58,26.1,213875.54
4.4,4.6,23.58,26.1,374521.34
4.6,4.8,23.58,26.1,531788.83
4.8,5,23.58,26.1,754339.67
5,5.2,23.58,26.1,1014481.98
5.2,5.4,23.58,26.1,1396609.37
5.4,5.6,23.58,26.1,1839786.32
5.6,5.8,23.58,26.1,2078672
5.8,6,23.58,26.1,2203401.07
6,6.2,23.58,26.1,2593327.48
6.2,6.4,23.58,26.1,2914028.77
6.4,6.6,23.58,26.1,2654602.95
6.6,6.8,23.58,26.1,2746056.75
6.8,7,23.58,26.1,2494030.9
7,7.2,23.58,26.1,1882192.71
7.2,7.4,23.58,26.1,1860755.85
7.4,7.6,23.58,26.1,1068794.38
7.6,7.8,23.58,26.1,472269.43
7.8,8,23.58,26.1,292678.7
8,8.2,23.58,26.1,216289.14
8.2,8.4,23.58,26.1,183313.17
8.4,8.6,23.58,26.1,166368.8
8.6,8.8,23.58,26.1,9724.47
8.8,9,23.58,26.1,19491.05
9,9.2,23.58,26.1,0
9.2,9.4,23.58,26.1,0
9.4,9.6,23.58,26.1,0
9.6,9.8,23.58,26.1,0
9.8,10,23.58,26.1,0
2,2.2,26.1,28.69,13.14
2.2,2.4,26.1,28.69,84.69
2.4,2.6,26.1,28.69,247.66
2.6,2.8,26.1,28.69,746.26
2.8,3,26.1,28.69,1865.88
3,3.2,26.1,28.69,4522.83
3.2,3.4,26.1,28.69,9526.21
3.4,3.6,26.1,28.69,19794.72
3.6,3.8,26.1,28.69,40770.12
3.8,4,26.1,28.69,75425.9
4,4.2,26.1,28.69,132748.51
4.2,4.4,26.1,28.69,205699.93
4.4,4.6,26.1,28.69,325188.99
4.6,4.8,26.1,28.69,523765.57
4.8,5,26.1,28.69,727013.37
5,5.2,26.1,28.69,988075.75
5.2,5.4,26.1,28.69,1264206.99
5.4,5.6,26.1,28.69,1569950.91
5.6,5.8,26.1,28.69,2033072.63
5.8,6,26.1,28.69,2234093.16
6,6.2,26.1,28.69,2609645.34
6.2,6.4,26.1,28.69,2634800
6.4,6.6,26.1,28.69,2350838.97
6.6,6.8,26.1,28.69,2460147.99
6.8,7,26.1,28.69,1137915.57
7,7.2,26.1,28.69,1131000.04
7.2,7.4,26.1,28.69,1148590.16
7.4,7.6,26.1,28.69,782090.57
7.6,7.8,26.1,28.69,801754.77
7.8,8,26.1,28.69,418105.3
8,8.2,26.1,28.69,178845.39
8.2,8.4,26.1,28.69,116878.31
8.4,8.6,26.1,28.69,16917.43
8.6,8.8,26.1,28.69,19825.96
8.8,9,26.1,28.69,27784.2
9,9.2,26.1,28.69,0
9.2,9.4,26.1,28.69,0
9.4,9.6,26.1,28.69,0
9.6,9.8,26.1,28.69,0
9.8,10,26.1,28.69,0
2,2.2,28.69,31.33,17.43
2.2,2.4,28.69,31.33,83.6
2.4,2.6,28.69,31.33,291.34
2.6,2.8,28.69,31.33,715.64
2.8,3,28.69,31.33,1907.01
3,3.2,28.69,31.33,4404.33
3.2,3.4,28.69,31.33,10606.03
3.4,3.6,28.69,31.33,20077.12
3.6,3.8,28.69,31.33,38958.56
3.8,4,28.69,31.33,75687.55
4,4.2,28.69,31.33,132907.63
4.2,4.4,28.69,31.33,201940.03
4.4,4.6,28.69,31.33,329836.81
4.6,4.8,28.69,31.33,500587.73
4.8,5,28.69,31.33,703257.82
5,5.2,28.69,31.33,956671.94
5.2,5.4,28.69,31.33,1280712.68
5.4,5.6,28.69,31.33,1490089.87
5.6,5.8,28.69,31.33,1902470.73
5.8,6,28.69,31.33,1891317.31
6,6.2,28.69,31.33,2006145.88
6.2,6.4,28.69,31.33,1959102.89
6.4,6.6,28.69,31.33,1974621.85
6.6,6.8,28.69,31.33,1658720.54
6.8,7,28.69,31.33,1199686.34
7,7.2,28.69,31.33,877089.66
7.2,7.4,28.69,31.33,526974.04
7.4,7.6,28.69,31.33,359666.44
7.6,7.8,28.69,31.33,207928.37
7.8,8,28.69,31.33,106686.78
8,8.2,28.69,31.33,23223.34
8.2,8.4,28.69,31.33,4535.87
8.4,8.6,28.69,31.33,103156.58
8.6,8.8,28.69,31.33,7519.95
8.8,9,28.69,31.33,0
9,9.2,28.69,31.33,0
9.2,9.4,28.69,31.33,0
9.4,9.6,28.69,31.33,0
9.6,9.8,28.69,31.33,0
9.8,10,28.69,31.33,0
2,2.2,31.33,34.06,10.32
2.2,2.4,31.33,34.06,79.13
2.4,2.6,31.33,34.06,266.91
2.6,2.8,31.33,34.06,719.97
2.8,3,31.33,34.06,1991.03
3,3.2,31.33,34.06,4199.85
3.2,3.4,31.33,34.06,9264.81
3.4,3.6,31.33,34.06,20151.81
3.6,3.8,31.33,34.06,38943.28
3.8,4,31.33,34.06,75049.89
4,4.2,31.33,34.06,121748.17
4.2,4.4,31.33,34.06,209403.85
4.4,4.6,31.33,34.06,322514.85
4.6,4.8,31.33,34.06,487482.58
4.8,5,31.33,34.06,726353.16
5,5.2,31.33,34.06,979222.49
5.2,5.4,31.33,34.06,1202550.54
5.4,5.6,31.33,34.06,1355986.33
5.6,5.8,31.33,34.06,1620940.67
5.8,6,31.33,34.06,1773989.19
6,6.2,31.33,34.06,1783469.57
6.2,6.4,31.33,34.06,1846367.73
6.4,6.6,31.33,34.06,1769407.77
6.6,6.8,31.33,34.06,1339233.94
6.8,7,31.33,34.06,1185541.63
7,7.2,31.33,34.06,776772.22
7.2,7.4,31.33,34.06,708029.79
7.4,7.6,31.33,34.06,122668.62
7.6,7.8,31.33,34.06,218505.98
7.8,8,31.33,34.06,76256.25
8,8.2,31.33,34.06,28296.5
8.2,8.4,31.33,34.06,0
8.4,8.6,31.33,34.06,0
8.6,8.8,31.33,34.06,12661.8
8.8,9,31.33,34.06,37273.98
9,9.2,31.33,34.06,0
9.2,9.4,31.33,34.06,0
9.4,9.6,31.33,34.06,0
9.6,9.8,31.33,34.06,0
9.8,10,31.33,34.06,0
2,2.2,34.06,36.87,14.56
2.2,2.4,34.06,36.87,58.68
2.4,2.6,34.06,36.87,229.93
2.6,2.8,34.06,36.87,769.07
2.8,3,34.06,36.87,1882.04
3,3.2,34.06,36.87,4409.23
3.2,3.4,34.06,36.87,9816.69
3.4,3.6,34.06,36.87,19890.96
3.6,3.8,34.06,36.87,36434.29
3.8,4,34.06,36.87,67005.71
4,4.2,34.06,36.87,124919.42
4.2,4.4,34.06,36.87,205362.87
4.4,4.6,34.06,36.87,327499.2
4.6,4.8,34.06,36.87,491045.65
4.8,5,34.06,36.87,634650.77
5,5.2,34.06,36.87,816084.22
5.2,5.4,34.06,36.87,1092045.35
5.4,5.6,34.06,36.87,1377830.66
5.6,5.8,34.06,36.87,1666243.83
5.8,6,34.06,36.87,1698453.1
6,6.2,34.06,36.87,1521968.3
6.2,6.4,34.06,36.87,1524755.68
6.4,6.6,34.06,36.87,1245668.72
6.6,6.8,34.06,36.87,1352984.58
6.8,7,34.06,36.87,800959.47
7,7.2,34.06,36.87,406181.13
7.2,7.4,34.06,36.87,266651.15
7.4,7.6,34.06,36.87,53087.3
7.6,7.8,34.06,36.87,177626.53
7.8,8,34.06,36.87,79107.54
8,8.2,34.06,36.87,54760.68
8.2,8.4,34.06,36.87,15462.41
8.4,8.6,34.06,36.87,55926.23
8.6,8.8,34.06,36.87,0
8.8,9,34.06,36.87,45248.78
9,9.2,34.06,36.87,0
9.2,9.4,34.06,36.87,0
9.4,9.6,34.06,36.87,0
9.6,9.8,34.06,36.87,0
9.8,10,34.06,36.87,0
2,2.2,36.87,39.79,14.95
2.2,2.4,36.87,39.79,78.43
2.4,2.6,36.87,39.79,303.19
2.6,2.8,36.87,39.79,838.28
2.8,3,36.87,39.79,1946.68
3,3.2,36.87,39.79,4485.5
3.2,3.4,36.87,39.79,8766.59
3.4,3.6,36.87,39.79,20045.49
3.6,3.8,36.87,39.79,39881.92
3.8,4,36.87,39.79,70128.52
4,4.2,36.87,39.79,132097.33
4.2,4.4,36.87,39.79,200667.99
4.4,4.6,36.87,39.79,323433.67
4.6,4.8,36.87,39.79,485700.37
4.8,5,36.87,39.79,721296.68
5,5.2,36.87,39.79,825068.6
5.2,5.4,36.87,39.79,1035258.62
5.4,5.6,36.87,39.79,1172469.12
5.6,5.8,36.87,39.79,1394309.9
5.8,6,36.87,39.79,1526759.32
6,6.2,36.87,39.79,1319846.6
6.2,6.4,36.87,39.79,1334465.72
6.4,6.6,36.87,39.79,987095.02
6.6,6.8,36.87,39.79,435549.84
6.8,7,36.87,39.79,733439.72
7,7.2,36.87,39.79,414841.78
7.2,7.4,36.87,39.79,332661.6
7.4,7.6,36.87,39.79,62020.21
7.6,7.8,36.87,39.79,24573.81
7.8,8,36.87,39.79,6622.77
8,8.2,36.87,39.79,70032.88
8.2,8.4,36.87,39.79,50789.84
8.4,8.6,36.87,39.79,0
8.6,8.8,36.87,39.79,18306.21
8.8,9,36.87,39.79,0
9,9.2,36.87,39.79,0
9.2,9.4,36.87,39.79,0
9.4,9.6,36.87,39.79,0
9.6,9.8,36.87,39.79,0
9.8,10,36.87,39.79,0
2,2.2,39.79,42.84,11.95
2.2,2.4,39.79,42.84,61.48
2.4,2.6,39.79,42.84,226.37
2.6,2.8,39.79,42.84,724.4
2.8,3,39.79,42.84,1769.39
3,3.2,39.79,42.84,4273.73
3.2,3.4,39.79,42.84,8301.69
3.4,3.6,39.79,42.84,18698.12
3.6,3.8,39.79,42.84,37295.24
3.8,4,39.79,42.84,68775.74
4,4.2,39.79,42.84,116908.26
4.2,4.4,39.79,42.84,206344.92
4.4,4.6,39.79,42.84,294720.8
4.6,4.8,39.79,42.84,429600.83
4.8,5,39.79,42.84,626018.68
5,5.2,39.79,42.84,770514.56
5.2,5.4,39.79,42.84,1036711.24
5.4,5.6,39.79,42.84,1166406.45
5.6,5.8,39.79,42.84,1141110.69
5.8,6,39.79,42.84,1229472.16
6,6.2,39.79,42.84,1078836.08
6.2,6.4,39.79,42.84,1060621.23
6.4,6.6,39.79,42.84,816753.98
6.6,6.8,39.79,42.84,560727.52
6.8,7,39.79,42.84,513640.6
7,7.2,39.79,42.84,366647.27
7.2,7.4,39.79,42.84,214598.76
7.4,7.6,39.79,42.84,143144.02
7.6,7.8,39.79,42.84,22116.88
7.8,8,39.79,42.84,3330.62
8,8.2,39.79,42.84,19959.13
8.2,8.4,39.79,42.84,11099.56
8.4,8.6,39.79,42.84,26199.73
8.6,8.8,39.79,42.84,7113.76
8.8,9,39.79,42.84,9893.56
9,9.2,39.79,42.84,0
9.2,9.4,39.79,42.84,0
9.4,9.6,39.79,42.84,0
9.6,9.8,39.79,42.84,0
9.8,10,39.79,42.84,0
2,2.2,42.84,46.05,11.89
2.2,2.4,42.84,46.05,71.96
2.4,2.6,42.84,46.05,249.72
2.6,2.8,42.84,46.05,709.52
2.8,3,42.84,46.05,1736.97
3,3.2,42.84,46.05,4395.36
3.2,3.4,42.84,46.05,9027.56
3.4,3.6,42.84,46.05,18837.26
3.6,3.8,42.84,46.05,41437.24
3.8,4,42.84,46.05,65931.43
4,4.2,42.84,46.05,112688.69
4.2,4.4,42.84,46.05,200095.65
4.4,4.6,42.84,46.05,314053.54
4.6,4.8,42.84,46.05,437379.06
4.8,5,42.84,46.05,592045.5
5,5.2,42.84,46.05,740477.5
5.2,5.4,42.84,46.05,904104.34
5.4,5.6,42.84,46.05,1027216.64
5.6,5.8,42.84,46.05,1078167.19
5.8,6,42.84,46.05,1221215.47
6,6.2,42.84,46.05,910857.13
6.2,6.4,42.84,46.05,836064.89
6.4,6.6,42.84,46.05,686217.29
6.6,6.8,42.84,46.05,327420.71
6.8,7,42.84,46.05,319362.97
7,7.2,42.84,46.05,203531.57
7.2,7.4,42.84,46.05,111877.87
7.4,7.6,42.84,46.05,77754.68
7.6,7.8,42.84,46.05,43883.97
7.8,8,42.84,46.05,3937.09
8,8.2,42.84,46.05,11986.08
8.2,8.4,42.84,46.05,0
8.4,8.6,42.84,46.05,0
8.6,8.8,42.84,46.05,0
8.8,9,42.84,46.05,0
9,9.2,42.84,46.05,0
9.2,9.4,42.84,46.05,0
9.4,9.6,42.84,46.05,0
9.6,9.8,42.84,46.05,0
9.8,10,42.84,46.05,0
2,2.2,46.05,49.46,16.94
2.2,2.4,46.05,49.46,65.58
2.4,2.6,46.05,49.46,208.66
2.6,2.8,46.05,49.46,743.99
2.8,3,46.05,49.46,1711.5
3,3.2,46.05,49.46,3815.14
3.2,3.4,46.05,49.46,9472.44
3.4,3.6,46.05,49.46,18684.58
3.6,3.8,46.05,49.46,37599.52
3.8,4,46.05,49.46,69085.48
4,4.2,46.05,49.46,113004.05
4.2,4.4,46.05,49.46,195147.16
4.4,4.6,46.05,49.46,311553.61
4.6,4.8,46.05,49.46,430101.5
4.8,5,46.05,49.46,584654.07
5,5.2,46.05,49.46,685775.86
5.2,5.4,46.05,49.46,811335.64
5.4,5.6,46.05,49.46,992180.53
5.6,5.8,46.05,49.46,1016718.89
5.8,6,46.05,49.46,1127407.04
6,6.2,46.05,49.46,971981.44
6.2,6.4,46.05,49.46,674521.44
6.4,6.6,46.05,49.46,417931.63
6.6,6.8,46.05,49.46,352130.35
6.8,7,46.05,49.46,304829.38
7,7.2,46.05,49.46,186035.91
7.2,7.4,46.05,49.46,33543.6
7.4,7.6,46.05,49.46,86358.67
7.6,7.8,46.05,49.46,11171.13
7.8,8,46.05,49.46,0
8,8.2,46.05,49.46,7622.1
8.2,8.4,46.05,49.46,1589.52
8.4,8.6,46.05,49.46,11260.64
8.6,8.8,46.05,49.46,0
8.8,9,46.05,49.46,0
9,9.2,46.05,49.46,0
9.2,9.4,46.05,49.46,0
9.4,9.6,46.05,49.46,0
9.6,9.8,46.05,49.46,0
9.8,10,46.05,49.46,0
2,2.2,49.46,53.13,15.02
2.2,2.4,49.46,53.13,53.7
2.4,2.6,49.46,53.13,234.79
2.6,2.8,49.46,53.13,702.14
2.8,3,49.46,53.13,1716.16
3,3.2,49.46,53.13,3821.04
3.2,3.4,49.46,53.13,9382.4
3.4,3.6,49.46,53.13,19638.07
3.6,3.8,49.46,53.13,35557.23
3.8,4,49.46,53.13,71453.04
4,4.2,49.46,53.13,122703.36
4.2,4.4,49.46,53.13,181656.2
4.4,4.6,49.46,53.13,295521.38
4.6,4.8,49.46,53.13,387981.17
4.8,5,49.46,53.13,569064.11
5,5.2,49.46,53.13,731489.57
5.2,5.4,49.46,53.13,792881.73
5.4,5.6,49.46,53.13,924461.24
5.6,5.8,49.46,53.13,995758.37
5.8,6,49.46,53.13,923370.37
6,6.2,49.46,53.13,757576.89
6.2,6.4,49.46,53.13,596991.12
6.4,6.6,49.46,53.13,488253.3
6.6,6.8,49.46,53.13,298407.76
6.8,7,49.46,53.13,243919.31
7,7.2,49.46,53.13,79278.17
7.2,7.4,49.46,53.13,36263.37
7.4,7.6,49.46,53.13,35219.2
7.6,7.8,49.46,53.13,16949.82
7.8,8,49.46,53.13,0
8,8.2,49.46,53.13,0
8.2,8.4,49.46,53.13,0
8.4,8.6,49.46,53.13,0
8.6,8.8,49.46,53.13,1652.69
8.8,9,49.46,53.13,0
9,9.2,49.46,53.13,0
9.2,9.4,49.46,53.13,0
9.4,9.6,49.46,53.13,0
9.6,9.8,49.46,53.13,0
9.8,10,49.46,53.13,0
2,2.2,53.13,57.14,13.1
2.2,2.4,53.13,57.14,53.72
2.4,2.6,53.13,57.14,224.03
2.6,2.8,53.13,57.14,707.85
2.8,3,53.13,57.14,1746.95
3,3.2,53.13,57.14,4028.76
3.2,3.4,53.13,57.14,9287.77
3.4,3.6,53.13,57.14,17958.85
3.6,3.8,53.13,57.14,37122.19
3.8,4,53.13,57.14,68780.57
4,4.2,53.13,57.14,108313.07
4.2,4.4,53.13,57.14,171407.03
4.4,4.6,53.13,57.14,293937.26
4.6,4.8,53.13,57.14,410782.97
4.8,5,53.13,57.14,531483.26
5,5.2,53.13,57.14,617535.52
5.2,5.4,53.13,57.14,770703.02
5.4,5.6,53.13,57.14,835484.3
5.6,5.8,53.13,57.14,838589.22
5.8,6,53.13,57.14,826610.74
6,6.2,53.13,57.14,665004.62
6.2,6.4,53.13,57.14,489304.92
6.4,6.6,53.13,57.14,336284.1
6.6,6.8,53.13,57.14,143400.01
6.8,7,53.13,57.14,63023.76
7,7.2,53.13,57.14,49715.84
7.2,7.4,53.13,57.14,46251.13
7.4,7.6,53.13,57.14,16206.22
7.6,7.8,53.13,57.14,6222.31
7.8,8,53.13,57.14,20599.97
8,8.2,53.13,57.14,0
8.2,8.4,53.13,57.14,0
8.4,8.6,53.13,57.14,0
8.6,8.8,53.13,57.14,0
8.8,9,53.13,57.14,0
9,9.2,53.13,57.14,0
9.2,9.4,53.13,57.14,0
9.4,9.6,53.13,57.14,0
9.6,9.8,53.13,57.14,0
9.8,10,53.13,57.14,0
2,2.2,57.14,61.64,5.97
2.2,2.4,57.14,61.64,60.65
2.4,2.6,57.14,61.64,211.76
2.6,2.8,57.14,61.64,576.9
2.8,3,57.14,61.64,1646.98
3,3.2,57.14,61.64,4068.22
3.2,3.4,57.14,61.64,8931.12
3.4,3.6,57.14,61.64,17957.12
3.6,3.8,57.14,61.64,32953.98
3.8,4,57.14,61.64,60730.58
4,4.2,57.14,61.64,98523.14
4.2,4.4,57.14,61.64,174749.67
4.4,4.6,57.14,61.64,239298.55
4.6,4.8,57.14,61.64,335632.89
4.8,5,57.14,61.64,419901.81
5,5.2,57.14,61.64,545754.82
5.2,5.4,57.14,61.64,569060.08
5.4,5.6,57.14,61.64,554722.49
5.6,5.8,57.14,61.64,461706.13
5.8,6,57.14,61.64,443759.08
6,6.2,57.14,61.64,349741.94
6.2,6.4,57.14,61.64,223575.57
6.4,6.6,57.14,61.64,227740.74
6.6,6.8,57.14,61.64,132846.77
6.8,7,57.14,61.64,42061.34
7,7.2,57.14,61.64,35381.22
7.2,7.4,57.14,61.64,0
7.4,7.6,57.14,61.64,6680.35
7.6,7.8,57.14,61.64,10508.06
7.8,8,57.14,61.64,8.63
8,8.2,57.14,61.64,6119.5
8.2,8.4,57.14,61.64,0
8.4,8.6,57.14,61.64,1829.11
8.6,8.8,57.14,61.64,6821.51
8.8,9,57.14,61.64,0
9,9.2,57.14,61.64,0
9.2,9.4,57.14,61.64,0
9.4,9.6,57.14,61.64,0
9.6,9.8,57.14,61.64,0
9.8,10,57.14,61.64,0
2,2.2,61.64,66.93,6.69
2.2,2.4,61.64,66.93,74.88
2.4,2.6,61.64,66.93,199.56
2.6,2.8,61.64,66.93,612.7
2.8,3,61.64,66.93,1698.39
3,3.2,61.64,66.93,4143.7
3.2,3.4,61.64,66.93,7976.69
3.4,3.6,61.64,66.93,17341.28
3.6,3.8,61.64,66.93,34657.22
3.8,4,61.64,66.93,61058.39
4,4.2,61.64,66.93,103709.37
4.2,4.4,61.64,66.93,181261.7
4.4,4.6,61.64,66.93,245879.59
4.6,4.8,61.64,66.93,287359.57
4.8,5,61.64,66.93,415860.58
5,5.2,61.64,66.93,484936.06
5.2,5.4,61.64,66.93,409777.81
5.4,5.6,61.64,66.93,391485.24
5.6,5.8,61.64,66.93,303302.56
5.8,6,61.64,66.93,281318.32
6,6.2,61.64,66.93,122313.13
6.2,6.4,61.64,66.93,91737.56
6.4,6.6,61.64,66.93,43640.97
6.6,6.8,61.64,66.93,39097.67
6.8,7,61.64,66.93,18244.49
7,7.2,61.64,66.93,4508.63
7.2,7.4,61.64,66.93,14943.2
7.4,7.6,61.64,66.93,0
7.6,7.8,61.64,66.93,264.7
7.8,8,61.64,66.93,0
8,8.2,61.64,66.93,6926.42
8.2,8.4,61.64,66.93,2139.82
8.4,8.6,61.64,66.93,0
8.6,8.8,61.64,66.93,0
8.8,9,61.64,66.93,0
9,9.2,61.64,66.93,0
9.2,9.4,61.64,66.93,0
9.4,9.6,61.64,66.93,0
9.6,9.8,61.64,66.93,0
9.8,10,61.64,66.93,0
2,2.2,66.93,73.74,11.17
2.2,2.4,66.93,73.74,44.08
2.4,2.6,66.93,73.74,207.18
2.6,2.8,66.93,73.74,596.74
2.8,3,66.93,73.74,1675.75
3,3.2,66.93,73.74,3471.6
3.2,3.4,66.93,73.74,7831.41
3.4,3.6,66.93,73.74,17186.85
3.6,3.8,66.93,73.74,31967.85
3.8,4,66.93,73.74,54754.96
4,4.2,66.93,73.74,93561.59
4.2,4.4,66.93,73.74,143245.61
4.4,4.6,66.93,73.74,208503.28
4.6,4.8,66.93,73.74,256836.95
4.8,5,66.93,73.74,311910.06
5,5.2,66.93,73.74,352392.76
5.2,5.4,66.93,73.74,306139.49
5.4,5.6,66.93,73.74,339329.76
5.6,5.8,66.93,73.74,237786.24
5.8,6,66.93,73.74,300211.27
6,6.2,66.93,73.74,150852.11
6.2,6.4,66.93,73.74,79966.73
6.4,6.6,66.93,73.74,90627.62
6.6,6.8,66.93,73.74,30927.72
6.8,7,66.93,73.74,10472.94
7,7.2,66.93,73.74,0
7.2,7.4,66.93,73.74,636.11
7.4,7.6,66.93,73.74,0
7.6,7.8,66.93,73.74,0
7.8,8,66.93,73.74,0
8,8.2,66.93,73.74,0
8.2,8.4,66.93,73.74,0
8.4,8.6,66.93,73.74,3789.03
8.6,8.8,66.93,73.74,0
8.8,9,66.93,73.74,0
9,9.2,66.93,73.74,0
9.2,9.4,66.93,73.74,0
9.4,9.6,66.93,73.74,0
9.6,9.8,66.93,73.74,0
9.8,10,66.93,73.74,0
2,2.2,73.74,90,5.37
2.2,2.4,73.74,90,31.55
2.4,2.6,73.74,90,137.12
2.6,2.8,73.74,90,524.27
2.8,3,73.74,90,1274.7
3,3.2,73.74,90,3086.15
3.2,3.4,73.74,90,7611.83
3.4,3.6,73.74,90,14072.63
3.6,3.8,73.74,90,29524.56
3.8,4,73.74,90,52140.38
4,4.2,73.74,90,94447.4
4.2,4.4,73.74,90,135641.91
4.4,4.6,73.74,90,191599.73
4.6,4.8,73.74,90,225496.98
4.8,5,73.74,90,269868.25
5,5.2,73.74,90,285618.12
5.2,5.4,73.74,90,255781.71
5.4,5.6,73.74,90,236310.58
5.6,5.8,73.74,90,159067.4
5.8,6,73.74,90,105689.84
6,6.2,73.74,90,56996.94
6.2,6.4,73.74,90,36535.65
6.4,6.6,73.74,90,59542.21
6.6,6.8,73.74,90,5315.57
6.8,7,73.74,90,12948.9
7,7.2,73.74,90,0
7.2,7.4,73.74,90,1191.97
7.4,7.6,73.74,90,0
7.6,7.8,73.74,90,0
7.8,8,73.74,90,0
8,8.2,73.74,90,0
8.2,8.4,73.74,90,0
8.4,8.6,73.74,90,0
8.6,8.8,73.74,90,0
8.8,9,73.74,90,0
9,9.2,73.74,90,0
9.2,9.4,73.74,90,0
9.4,9.6,73.74,90,0
9.6,9.8,73.74,90,0
9.8,10,73.74,90,0
