E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
4.4,4.6,18.66,21.1,266300.38
4.6,4.8,18.66,21.1,397577.43
4.8,5,18.66,21.1,603823.22
5,5.2,18.66,21.1,911374.15
5.2,5.4,18.66,21.1,1279325.65
5.4,5.6,18.66,21.1,1629740.05
5.6,5.8,18.66,21.1,2032031.18
5.8,6,18.66,21.1,2512634
6,6.2,18.66,21.1,2863125.04
6.2,6.4,18.66,21.1,3220561.21
6.4,6.6,18.66,21.1,3482456.47
6.6,6.8,18.66,21.1,3642838.39
6.8,7,18.66,21.1,3678952.89
7,7.2,18.66,21.1,2742160.11
7.2,7.4,18.66,21.1,2790131.88
7.4,7.6,18.66,21.1,2007868.49
7.6,7.8,18.66,21.1,1487159.86
7.8,8,18.66,21.1,881695.1
8,8.2,18.66,21.1,952018.7
8.2,8.4,18.66,21.1,548910.61
8.4,8.6,18.66,21.1,329719.42
8.6,8.8,18.66,21.1,13201.74
8.8,9,18.66,21.1,88105.64
9,9.2,18.66,21.1,0
9.2,9.4,18.66,21.1,0
9.4,9.6,18.66,21.1,0
9.6,9.8,18.66,21.1,0
9.8,10,18.66,21.1,0
2,2.2,21.1,23.58,2.75
2.2,2.4,21.1,23.58,25.63
2.4,2.6,21.1,23.58,118.68
2.6,2.8,21.1,23.58,329.76
2.8,3,21.1,23.58,963.07
3,3.2,21.1,23.58,2240.23
3.2,3.4,21.1,23.58,5550.05
3.4,3.6,21.1,23.58,12028.01
3.6,3.8,21.1,23.58,25415.11
3.8,4,21.1,23.58,51734.13
4,4.2,21.1,23.58,91634.6
4.2,4.4,21.1,23.58,159007.12
4.4,4.6,21.1,23.58,256101.08
4.6,4.8,21.1,23.58,387568.89
4.8,5,21.1,23.58,598903.97
5,5.2,21.1,23.58,814937.82
5.2,5.4,21.1,23.58,1161467.28
5.4,5.6,21.1,23.58,1503735.44
5.6,5.8,21.1,23.58,1686701.27
5.8,6,21.1,23.58,2263106.01
6,6.2,21.1,23.58,2447955.2
6.2,6.4,21.1,23.58,2737068.89
6.4,6.6,21.1,23.58,2875495.2
6.6,6.8,21.1,23.58,2690775.75
6.8,7,21.1,23.58,2872694.22
7,7.2,21.1,23.58,2079959.33
7.2,7.4,21.1,23.58,1925380.74
7.4,7.6,21.1,23.58,1387028.12
7.6,7.8,21.1,23.58,1049925.8
7.8,8,21.1,23.58,608123.5
8,8.2,21.1,23.58,358354.54
8.2,8.4,21.1,23.58,300734.04
8.4,8.6,21.1,23.58,133705.8
8.6,8.8,21.1,23.58,51778.22
8.8,9,21.1,23.58,69080.51
9,9.2,21.1,23.58,0
9.2,9.4,21.1,23.58,0
9.4,9.6,21.1,23.58,0
9.6,9.8,21.1,23.58,0
9.8,10,21.1,23.58,0
2,2.2,23.58,26.1,3.36
2.2,2.4,23.58,26.1,24.46
2.4,2.6,23.58,26.1,92.75
2.6,2.8,23.58,26.1,349.7
2.8,3,23.58,26.1,968.15
3,3.2,23.58,26.1,2441.14
3.2,3.4,23.58,26.1,5580.19
3.4,3.6,23.58,26.1,12522.87
3.6,3.8,23.58,26.1,28189.92
3.8,4,23.58,26.1,52993.49
4,4.2,23.58,26.1,96801.68
4.2,4.4,23.58,26.1,160854.65
4.4,4.6,23.58,26.1,266027.7
4.6,4.8,23.58,26.1,381123.91
4.8,5,23.58,26.1,563772.3
5,5.2,23.58,26.1,784942.64
5.2,5.4,23.58,26.1,1023044.98
5.4,5.6,23.58,26.1,1334847.87
5.6,5.8,23.58,26.1,1722578.53
5.8,6,23.58,26.1,2030723.34
6,6.2,23.58,26.1,2142091.41
6.2,6.4,23.58,26.1,2394840.6
6.4,6.6,23.58,26.1,2539881.79
6.6,6.8,23.58,26.1,2406347.37
6.8,7,23.58,26.1,2227271.08
7,7.2,23.58,26.1,1801281.43
7.2,7.4,23.58,26.1,1345705.72
7.4,7.6,23.58,26.1,667229.42
7.6,7.8,23.58,26.1,649077.41
7.8,8,23.58,26.1,196922.61
8,8.2,23.58,26.1,103968.52
8.2,8.4,23.58,26.1,116839.22
8.4,8.6,23.58,26.1,68796.07
8.6,8.8,23.58,26.1,37108.62
8.8,9,23.58,26.1,19322.19
9,9.2,23.58,26.1,0
9.2,9.4,23.58,26.1,0
9.4,9.6,23.58,26.1,0
9.6,9.8,23.58,26.1,0
9.8,10,23.58,26.1,0
2,2.2,26.1,28.69,3.61
2.2,2.4,26.1,28.69,28.15
2.4,2.6,26.1,28.69,124.25
2.6,2.8,26.1,28.69,319.8
2.8,3,26.1,28.69,1079.63
3,3.2,26.1,28.69,2561.16
3.2,3.4,26.1,28.69,5945.85
3.4,3.6,26.1,28.69,11571.63
3.6,3.8,26.1,28.69,27064.92
3.8,4,26.1,28.69,49382.34
4,4.2,26.1,28.69,96445.26
4.2,4.4,26.1,28.69,159463.69
4.4,4.6,26.1,28.69,250819.29
4.6,4.8,26.1,28.69,395754.36
4.8,5,26.1,28.69,538255.85
5,5.2,26.1,28.69,785635.83
5.2,5.4,26.1,28.69,1022247.64
5.4,5.6,26.1,28.69,1240900.64
5.6,5.8,26.1,28.69,1576321.05
5.8,6,26.1,28.69,1867919.34
6,6.2,26.1,28.69,1689303.79
6.2,6.4,26.1,28.69,2049690.78
6.4,6.6,26.1,28.69,2257133.17
6.6,6.8,26.1,28.69,1745623.53
6.8,7,26.1,28.69,1469985.97
7,7.2,26.1,28.69,1206894.93
7.2,7.4,26.1,28.69,739831.03
7.4,7.6,26.1,28.69,621126.07
7.6,7.8,26.1,28.69,460350.12
7.8,8,26.1,28.69,258340.8
8,8.2,26.1,28.69,125317.17
8.2,8.4,26.1,28.69,46161.13
8.4,8.6,26.1,28.69,26618.06
8.6,8.8,26.1,28.69,46737.21
8.8,9,26.1,28.69,0
9,9.2,26.1,28.69,0
9.2,9.4,26.1,28.69,0
9.4,9.6,26.1,28.69,0
9.6,9.8,26.1,28.69,0
9.8,10,26.1,28.69,0
2,2.2,28.69,31.33,3.35
2.2,2.4,28.69,31.33,23.09
2.4,2.6,28.69,31.33,118.37
2.6,2.8,28.69,31.33,345.49
2.8,3,28.69,31.33,863.87
3,3.2,28.69,31.33,2499.15
3.2,3.4,28.69,31.33,5900.25
3.4,3.6,28.69,31.33,13082.68
3.6,3.8,28.69,31.33,28811.28
3.8,4,28.69,31.33,52174.96
4,4.2,28.69,31.33,88398.53
4.2,4.4,28.69,31.33,151701.26
4.4,4.6,28.69,31.33,242302.22
4.6,4.8,28.69,31.33,386515.47
4.8,5,28.69,31.33,544281.67
5,5.2,28.69,31.33,747210.96
5.2,5.4,28.69,31.33,988330.27
5.4,5.6,28.69,31.33,1216862.64
5.6,5.8,28.69,31.33,1462866.43
5.8,6,28.69,31.33,1550207.55
6,6.2,28.69,31.33,1759282.21
6.2,6.4,28.69,31.33,1766861.27
6.4,6.6,28.69,31.33,1485668.33
6.6,6.8,28.69,31.33,1459751.33
6.8,7,28.69,31.33,1170849.93
7,7.2,28.69,31.33,792873.48
7.2,7.4,28.69,31.33,518075.86
7.4,7.6,28.69,31.33,236425.15
7.6,7.8,28.69,31.33,95017.67
7.8,8,28.69,31.33,68825.32
8,8.2,28.69,31.33,51221.88
8.2,8.4,28.69,31.33,44053.66
8.4,8.6,28.69,31.33,1098.82
8.6,8.8,28.69,31.33,9370.65
8.8,9,28.69,31.33,0
9,9.2,28.69,31.33,0
9.2,9.4,28.69,31.33,0
9.4,9.6,28.69,31.33,0
9.6,9.8,28.69,31.33,0
9.8,10,28.69,31.33,0
2,2.2,31.33,34.06,3.13
2.2,2.4,31.33,34.06,23.91
2.4,2.6,31.33,34.06,97.61
2.6,2.8,31.33,34.06,339
2.8,3,31.33,34.06,1056.62
3,3.2,31.33,34.06,2506.55
3.2,3.4,31.33,34.06,5831.61
3.4,3.6,31.33,34.06,12443.24
3.6,3.8,31.33,34.06,26274.75
3.8,4,31.33,34.06,49717.26
4,4.2,31.33,34.06,88423.29
4.2,4.4,31.33,34.06,153466
4.4,4.6,31.33,34.06,244399.71
4.6,4.8,31.33,34.06,355944.35
4.8,5,31.33,34.06,506643.08
5,5.2,31.33,34.06,682076.68
5.2,5.4,31.33,34.06,928758.31
5.4,5.6,31.33,34.06,1071846.2
5.6,5.8,31.33,34.06,1385148.37
5.8,6,31.33,34.06,1345002.24
6,6.2,31.33,34.06,1458130.68
6.2,6.4,31.33,34.06,1440196.22
6.4,6.6,31.33,34.06,1146056.47
6.6,6.8,31.33,34.06,1079858.81
6.8,7,31.33,34.06,946035.34
7,7.2,31.33,34.06,456171.74
7.2,7.4,31.33,34.06,431022.13
7.4,7.6,31.33,34.06,191756.54
7.6,7.8,31.33,34.06,240143.36
7.8,8,31.33,34.06,92357.3
8,8.2,31.33,34.06,45866.36
8.2,8.4,31.33,34.06,2182.2
8.4,8.6,31.33,34.06,0
8.6,8.8,31.33,34.06,52371.72
8.8,9,31.33,34.06,12710.47
9,9.2,31.33,34.06,0
9.2,9.4,31.33,34.06,0
9.4,9.6,31.33,34.06,0
9.6,9.8,31.33,34.06,0
9.8,10,31.33,34.06,0
2,2.2,34.06,36.87,4.96
2.2,2.4,34.06,36.87,33.85
2.4,2.6,34.06,36.87,127.24
2.6,2.8,34.06,36.87,346.63
2.8,3,34.06,36.87,965.31
3,3.2,34.06,36.87,2222.54
3.2,3.4,34.06,36.87,5859.62
3.4,3.6,34.06,36.87,11453.53
3.6,3.8,34.06,36.87,24671.9
3.8,4,34.06,36.87,49062.82
4,4.2,34.06,36.87,94840.49
4.2,4.4,34.06,36.87,141580.66
4.4,4.6,34.06,36.87,232029.79
4.6,4.8,34.06,36.87,348763.49
4.8,5,34.06,36.87,503583.75
5,5.2,34.06,36.87,679699.5
5.2,5.4,34.06,36.87,823408.41
5.4,5.6,34.06,36.87,1091548.39
5.6,5.8,34.06,36.87,1133641.21
5.8,6,34.06,36.87,1253773.07
6,6.2,34.06,36.87,1226301.58
6.2,6.4,34.06,36.87,1136313.54
6.4,6.6,34.06,36.87,1025586.03
6.6,6.8,34.06,36.87,931252.04
6.8,7,34.06,36.87,555799.94
7,7.2,34.06,36.87,519010.88
7.2,7.4,34.06,36.87,229232.78
7.4,7.6,34.06,36.87,215296.83
7.6,7.8,34.06,36.87,91807.22
7.8,8,34.06,36.87,48956.73
8,8.2,34.06,36.87,0
8.2,8.4,34.06,36.87,12839.26
8.4,8.6,34.06,36.87,15351.98
8.6,8.8,34.06,36.87,1487.91
8.8,9,34.06,36.87,30625.45
9,9.2,34.06,36.87,0
9.2,9.4,34.06,36.87,0
9.4,9.6,34.06,36.87,0
9.6,9.8,34.06,36.87,0
9.8,10,34.06,36.87,0
2,2.2,36.87,39.79,2.93
2.2,2.4,36.87,39.79,25.15
2.4,2.6,36.87,39.79,109.61
2.6,2.8,36.87,39.79,341.25
2.8,3,36.87,39.79,1042.37
3,3.2,36.87,39.79,2293.13
3.2,3.4,36.87,39.79,5959.07
3.4,3.6,36.87,39.79,12566.92
3.6,3.8,36.87,39.79,25280.14
3.8,4,36.87,39.79,48060.08
4,4.2,36.87,39.79,85507.28
4.2,4.4,36.87,39.79,149334.21
4.4,4.6,36.87,39.79,225737.54
4.6,4.8,36.87,39.79,327350.66
4.8,5,36.87,39.79,483058.62
5,5.2,36.87,39.79,696289.57
5.2,5.4,36.87,39.79,806734.99
5.4,5.6,36.87,39.79,927816.4
5.6,5.8,36.87,39.79,1146133.97
5.8,6,36.87,39.79,1146848.12
6,6.2,36.87,39.79,1014253.38
6.2,6.4,36.87,39.79,930876.98
6.4,6.6,36.87,39.79,831666.21
6.6,6.8,36.87,39.79,842702.03
6.8,7,36.87,39.79,428097.93
7,7.2,36.87,39.79,248450.19
7.2,7.4,36.87,39.79,108193.32
7.4,7.6,36.87,39.79,52349.15
7.6,7.8,36.87,39.79,48976.02
7.8,8,36.87,39.79,73780.02
8,8.2,36.87,39.79,24968.23
8.2,8.4,36.87,39.79,11074.13
8.4,8.6,36.87,39.79,3944.06
8.6,8.8,36.87,39.79,2716.24
8.8,9,36.87,39.79,208
9,9.2,36.87,39.79,0
9.2,9.4,36.87,39.79,0
9.4,9.6,36.87,39.79,0
9.6,9.8,36.87,39.79,0
9.8,10,36.87,39.79,0
2,2.2,39.79,42.84,4.31
2.2,2.4,39.79,42.84,29.06
2.4,2.6,39.79,42.84,105.48
2.6,2.8,39.79,42.84,398.99
2.8,3,39.79,42.84,1100.91
3,3.2,39.79,42.84,2539.36
3.2,3.4,39.79,42.84,5894.26
3.4,3.6,39.79,42.84,11947.28
3.6,3.8,39.79,42.84,24742.04
3.8,4,39.79,42.84,51080.3
4,4.2,39.79,42.84,83898.5
4.2,4.4,39.79,42.84,144487.96
4.4,4.6,39.79,42.84,222915.35
4.6,4.8,39.79,42.84,332009.12
4.8,5,39.79,42.84,492655.49
5,5.2,39.79,42.84,634297.5
5.2,5.4,39.79,42.84,780595.05
5.4,5.6,39.79,42.84,855849.99
5.6,5.8,39.79,42.84,976039.44
5.8,6,39.79,42.84,989741.54
6,6.2,39.79,42.84,1015874.52
6.2,6.4,39.79,42.84,811041.04
6.4,6.6,39.79,42.84,650414.63
6.6,6.8,39.79,42.84,410852.89
6.8,7,39.79,42.84,298890.16
7,7.2,39.79,42.84,274538.91
7.2,7.4,39.79,42.84,127952.22
7.4,7.6,39.79,42.84,92703.88
7.6,7.8,39.79,42.84,58453.77
7.8,8,39.79,42.84,21507.35
8,8.2,39.79,42.84,22990.89
8.2,8.4,39.79,42.84,14121.64
8.4,8.6,39.79,42.84,0
8.6,8.8,39.79,42.84,2921.72
8.8,9,39.79,42.84,0
9,9.2,39.79,42.84,0
9.2,9.4,39.79,42.84,0
9.4,9.6,39.79,42.84,0
9.6,9.8,39.79,42.84,0
9.8,10,39.79,42.84,0
2,2.2,42.84,46.05,5.65
2.2,2.4,42.84,46.05,36.68
2.4,2.6,42.84,46.05,153.03
2.6,2.8,42.84,46.05,361.14
2.8,3,42.84,46.05,960.17
3,3.2,42.84,46.05,2492.99
3.2,3.4,42.84,46.05,6297.84
3.4,3.6,42.84,46.05,12837.54
3.6,3.8,42.84,46.05,26024.39
3.8,4,42.84,46.05,47217.37
4,4.2,42.84,46.05,79542.21
4.2,4.4,42.84,46.05,139428.71
4.4,4.6,42.84,46.05,224177.23
4.6,4.8,42.84,46.05,325628.69
4.8,5,42.84,46.05,460445.16
5,5.2,42.84,46.05,602959.95
5.2,5.4,42.84,46.05,714540.54
5.4,5.6,42.84,46.05,831444.36
5.6,5.8,42.84,46.05,815001.54
5.8,6,42.84,46.05,863210.95
6,6.2,42.84,46.05,831035.02
6.2,6.4,42.84,46.05,640392.89
6.4,6.6,42.84,46.05,687359.35
6.6,6.8,42.84,46.05,389982.79
6.8,7,42.84,46.05,243860.79
7,7.2,42.84,46.05,196286.73
7.2,7.4,42.84,46.05,51113.63
7.4,7.6,42.84,46.05,50713.1
7.6,7.8,42.84,46.05,13804.15
7.8,8,42.84,46.05,19600.13
8,8.2,42.84,46.05,1219.35
8.2,8.4,42.84,46.05,0
8.4,8.6,42.84,46.05,10122.37
8.6,8.8,42.84,46.05,8257.05
8.8,9,42.84,46.05,0
9,9.2,42.84,46.05,0
9.2,9.4,42.84,46.05,0
9.4,9.6,42.84,46.05,0
9.6,9.8,42.84,46.05,0
9.8,10,42.84,46.05,0
2,2.2,46.05,49.46,3.7
2.2,2.4,46.05,49.46,25.23
2.4,2.6,46.05,49.46,113.46
2.6,2.8,46.05,49.46,360.49
2.8,3,46.05,49.46,981.93
3,3.2,46.05,49.46,2536.33
3.2,3.4,46.05,49.46,5796.35
3.4,3.6,46.05,49.46,12617.69
3.6,3.8,46.05,49.46,26115.19
3.8,4,46.05,49.46,49453.79
4,4.2,46.05,49.46,83988.36
4.2,4.4,46.05,49.46,138740.7
4.4,4.6,46.05,49.46,219789.55
4.6,4.8,46.05,49.46,329964.84
4.8,5,46.05,49.46,430353.75
5,5.2,46.05,49.46,548362.44
5.2,5.4,46.05,49.46,648304.21
5.4,5.6,46.05,49.46,744630.26
5.6,5.8,46.05,49.46,795970.92
5.8,6,46.05,49.46,862388.97
6,6.2,46.05,49.46,696848.07
6.2,6.4,46.05,49.46,582115.56
6.4,6.6,46.05,49.46,432286.48
6.6,6.8,46.05,49.46,265144.5
6.8,7,46.05,49.46,119944.53
7,7.2,46.05,49.46,97163.11
7.2,7.4,46.05,49.46,52778.31
7.4,7.6,46.05,49.46,34573.56
7.6,7.8,46.05,49.46,29141.24
7.8,8,46.05,49.46,1318.59
8,8.2,46.05,49.46,0
8.2,8.4,46.05,49.46,0
8.4,8.6,46.05,49.46,0
8.6,8.8,46.05,49.46,548.15
8.8,9,46.05,49.46,0
9,9.2,46.05,49.46,0
9.2,9.4,46.05,49.46,0
9.4,9.6,46.05,49.46,0
9.6,9.8,46.05,49.46,0
9.8,10,46.05,49.46,0
2,2.2,49.46,53.13,7.59
2.2,2.4,49.46,53.13,27.47
2.4,2.6,49.46,53.13,113.18
2.6,2.8,49.46,53.13,391.88
2.8,3,49.46,53.13,1115.89
3,3.2,49.46,53.13,2497.83
3.2,3.4,49.46,53.13,6203.98
3.4,3.6,49.46,53.13,11292.35
3.6,3.8,49.46,53.13,24878.94
3.8,4,49.46,53.13,44618.79
4,4.2,49.46,53.13,76482.7
4.2,4.4,49.46,53.13,124082.73
4.4,4.6,49.46,53.13,200566.81
4.6,4.8,49.46,53.13,288753.1
4.8,5,49.46,53.13,401754.08
5,5.2,49.46,53.13,563039.93
5.2,5.4,49.46,53.13,580648.24
5.4,5.6,49.46,53.13,686636.41
5.6,5.8,49.46,53.13,698854.12
5.8,6,49.46,53.13,672016.18
6,6.2,49.46,53.13,537032.81
6.2,6.4,49.46,53.13,542352.31
6.4,6.6,49.46,53.13,407639.61
6.6,6.8,49.46,53.13,209932.58
6.8,7,49.46,53.13,136797.2
7,7.2,49.46,53.13,50463.31
7.2,7.4,49.46,53.13,54226.05
7.4,7.6,49.46,53.13,23281.32
7.6,7.8,49.46,53.13,0
7.8,8,49.46,53.13,6501.47
8,8.2,49.46,53.13,0
8.2,8.4,49.46,53.13,0
8.4,8.6,49.46,53.13,0
8.6,8.8,49.46,53.13,84.23
8.8,9,49.46,53.13,0
9,9.2,49.46,53.13,0
9.2,9.4,49.46,53.13,0
9.4,9.6,49.46,53.13,0
9.6,9.8,49.46,53.13,0
9.8,10,49.46,53.13,0
2,2.2,53.13,57.14,4.24
2.2,2.4,53.13,57.14,43.66
2.4,2.6,53.13,57.14,136.48
2.6,2.8,53.13,57.14,432.6
2.8,3,53.13,57.14,1076.16
3,3.2,53.13,57.14,2781.18
3.2,3.4,53.13,57.14,6128.75
3.4,3.6,53.13,57.14,12459.76
3.6,3.8,53.13,57.14,25306.8
3.8,4,53.13,57.14,45810.38
4,4.2,53.13,57.14,81177.49
4.2,4.4,53.13,57.14,133119.2
4.4,4.6,53.13,57.14,203525.02
4.6,4.8,53.13,57.14,303522.08
4.8,5,53.13,57.14,364259.49
5,5.2,53.13,57.14,499930.68
5.2,5.4,53.13,57.14,583943.3
5.4,5.6,53.13,57.14,605986.52
5.6,5.8,53.13,57.14,629375.68
5.8,6,53.13,57.14,511926.03
6,6.2,53.13,57.14,478150.57
6.2,6.4,53.13,57.14,458917.98
6.4,6.6,53.13,57.14,242749.28
6.6,6.8,53.13,57.14,157308.69
6.8,7,53.13,57.14,106747.95
7,7.2,53.13,57.14,45933.98
7.2,7.4,53.13,57.14,19195.5
7.4,7.6,53.13,57.14,4618.42
7.6,7.8,53.13,57.14,8751.23
7.8,8,53.13,57.14,1501.84
8,8.2,53.13,57.14,9340.6
8.2,8.4,53.13,57.14,0
8.4,8.6,53.13,57.14,0
8.6,8.8,53.13,57.14,0
8.8,9,53.13,57.14,0
9,9.2,53.13,57.14,0
9.2,9.4,53.13,57.14,0
9.4,9.6,53.13,57.14,0
9.6,9.8,53.13,57.14,0
9.8,10,53.13,57.14,0
2,2.2,57.14,61.64,6.35
2.2,2.4,57.14,61.64,32.39
2.4,2.6,57.14,61.64,145.21
2.6,2.8,57.14,61.64,401.3
2.8,3,57.14,61.64,1072.37
3,3.2,57.14,61.64,2694.57
3.2,3.4,57.14,61.64,5992.79
3.4,3.6,57.14,61.64,13547.12
3.6,3.8,57.14,61.64,23810.68
3.8,4,57.14,61.64,45827
4,4.2,57.14,61.64,73708.66
4.2,4.4,57.14,61.64,124271.24
4.4,4.6,57.14,61.64,177707.3
4.6,4.8,57.14,61.64,255912.51
4.8,5,57.14,61.64,327358.75
5,5.2,57.14,61.64,386547.73
5.2,5.4,57.14,61.64,406304.51
5.4,5.6,57.14,61.64,438653.9
5.6,5.8,57.14,61.64,401778.45
5.8,6,57.14,61.64,335671.05
6,6.2,57.14,61.64,315563.69
6.2,6.4,57.14,61.64,179142.25
6.4,6.6,57.14,61.64,114331.2
6.6,6.8,57.14,61.64,37359.28
6.8,7,57.14,61.64,28698.39
7,7.2,57.14,61.64,9263.01
7.2,7.4,57.14,61.64,9335.8
7.4,7.6,57.14,61.64,10069.18
7.6,7.8,57.14,61.64,0
7.8,8,57.14,61.64,4968.08
8,8.2,57.14,61.64,5500.45
8.2,8.4,57.14,61.64,0
8.4,8.6,57.14,61.64,6942.22
8.6,8.8,57.14,61.64,0
8.8,9,57.14,61.64,0
9,9.2,57.14,61.64,0
9.2,9.4,57.14,61.64,0
9.4,9.6,57.14,61.64,0
9.6,9.8,57.14,61.64,0
9.8,10,57.14,61.64,0
2,2.2,61.64,66.93,5.17
2.2,2.4,61.64,66.93,39.53
2.4,2.6,61.64,66.93,128.94
2.6,2.8,61.64,66.93,432.49
2.8,3,61.64,66.93,1020.19
3,3.2,61.64,66.93,2460.45
3.2,3.4,61.64,66.93,6307.92
3.4,3.6,61.64,66.93,11996.35
3.6,3.8,61.64,66.93,25217.2
3.8,4,61.64,66.93,41937.39
4,4.2,61.64,66.93,70757.1
4.2,4.4,61.64,66.93,115429.45
4.4,4.6,61.64,66.93,172594.97
4.6,4.8,61.64,66.93,214579.45
4.8,5,61.64,66.93,289358.17
5,5.2,61.64,66.93,328616.48
5.2,5.4,61.64,66.93,352136.18
5.4,5.6,61.64,66.93,322371.14
5.6,5.8,61.64,66.93,234475.03
5.8,6,61.64,66.93,212826.66
6,6.2,61.64,66.93,161045.48
6.2,6.4,61.64,66.93,104400.75
6.4,6.6,61.64,66.93,22309.95
6.6,6.8,61.64,66.93,22941.42
6.8,7,61.64,66.93,26869.74
7,7.2,61.64,66.93,11329.25
7.2,7.4,61.64,66.93,715.88
7.4,7.6,61.64,66.93,0
7.6,7.8,61.64,66.93,0
7.8,8,61.64,66.93,1018.37
8,8.2,61.64,66.93,0
8.2,8.4,61.64,66.93,0
8.4,8.6,61.64,66.93,0
8.6,8.8,61.64,66.93,0
8.8,9,61.64,66.93,0
9,9.2,61.64,66.93,0
9.2,9.4,61.64,66.93,0
9.4,9.6,61.64,66.93,0
9.6,9.8,61.64,66.93,0
9.8,10,61.64,66.93,0
2,2.2,66.93,73.74,4.22
2.2,2.4,66.93,73.74,24.89
2.4,2.6,66.93,73.74,134.47
2.6,2.8,66.93,73.74,363.2
2.8,3,66.93,73.74,991.62
3,3.2,66.93,73.74,2613.38
3.2,3.4,66.93,73.74,5417.65
3.4,3.6,66.93,73.74,11467.63
3.6,3.8,66.93,73.74,21534.63
3.8,4,66.93,73.74,43466.61
4,4.2,66.93,73.74,66449.43
4.2,4.4,66.93,73.74,99269.89
4.4,4.6,66.93,73.74,144626.21
4.6,4.8,66.93,73.74,175163.76
4.8,5,66.93,73.74,215132.26
5,5.2,66.93,73.74,223122.4
5.2,5.4,66.93,73.74,293117.46
5.4,5.6,66.93,73.74,240309.49
5.6,5.8,66.93,73.74,196872.4
5.8,6,66.93,73.74,141404.88
6,6.2,66.93,73.74,96251.82
6.2,6.4,66.93,73.74,52010.89
6.4,6.6,66.93,73.74,31112.78
6.6,6.8,66.93,73.74,10139.99
6.8,7,66.93,73.74,26159.09
7,7.2,66.93,73.74,13220.89
7.2,7.4,66.93,73.74,77.48
7.4,7.6,66.93,73.74,5848.58
7.6,7.8,66.93,73.74,1526.31
7.8,8,66.93,73.74,0
8,8.2,66.93,73.74,0
8.2,8.4,66.93,73.74,1026.79
8.4,8.6,66.93,73.74,0
8.6,8.8,66.93,73.74,50.12
8.8,9,66.93,73.74,0
9,9.2,66.93,73.74,0
9.2,9.4,66.93,73.74,0
9.4,9.6,66.93,73.74,0
9.6,9.8,66.93,73.74,0
9.8,10,66.93,73.74,0
2,2.2,73.74,90,1.09
2.2,2.4,73.74,90,11.93
2.4,2.6,73.74,90,85.09
2.6,2.8,73.74,90,262.49
2.8,3,73.74,90,735.36
3,3.2,73.74,90,1862.52
3.2,3.4,73.74,90,4395.48
3.4,3.6,73.74,90,9659.26
3.6,3.8,73.74,90,19268.98
3.8,4,73.74,90,34757.79
4,4.2,73.74,90,55005.52
4.2,4.4,73.74,90,91080.92
4.4,4.6,73.74,90,121716.04
4.6,4.8,73.74,90,146349.87
4.8,5,73.74,90,186766.59
5,5.2,73.74,90,207159.55
5.2,5.4,73.74,90,180828.8
5.4,5.6,73.74,90,165500.75
5.6,5.8,73.74,90,152926.29
5.8,6,73.74,90,81233.41
6,6.2,73.74,90,47508.52
6.2,6.4,73.74,90,35758.13
6.4,6.6,73.74,90,4471.18
6.6,6.8,73.74,90,3106.74
6.8,7,73.74,90,12350.9
7,7.2,73.74,90,1176.37
7.2,7.4,73.74,90,0
7.4,7.6,73.74,90,4359.26
7.6,7.8,73.74,90,3881.86
7.8,8,73.74,90,0
8,8.2,73.74,90,0
8.2,8.4,73.74,90,0
8.4,8.6,73.74,90,0
8.6,8.8,73.74,90,0
8.8,9,73.74,90,0
9,9.2,73.74,90,0
9.2,9.4,73.74,90,0
9.4,9.6,73.74,90,0
9.6,9.8,73.74,90,0
9.8,10,73.74,90,0
