E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
7.2,7.4,16.26,18.66,3287013.59
7.4,7.6,16.26,18.66,2337496.29
7.6,7.8,16.26,18.66,1654650.77
7.8,8,16.26,18.66,1377569.14
8,8.2,16.26,18.66,527148.87
8.2,8.4,16.26,18.66,360483.68
8.4,8.6,16.26,18.66,452840.97
8.6,8.8,16.26,18.66,53464.71
8.8,9,16.26,18.66,77594.54
9,9.2,16.26,18.66,25291.98
9.2,9.4,16.26,18.66,37143.72
9.4,9.6,16.26,18.66,126091.4
9.6,9.8,16.26,18.66,0
9.8,10,16.26,18.66,74881.94
2,2.2,18.66,21.1,0.84
2.2,2.4,18.66,21.1,2.84
2.4,2.6,18.66,21.1,20.48
2.6,2.8,18.66,21.1,80.46
2.8,3,18.66,21.1,246.55
3,3.2,18.66,21.1,664.46
3.2,3.4,18.66,21.1,2525.07
3.4,3.6,18.66,21.1,6403.96
3.6,3.8,18.66,21.1,14607.89
3.8,4,18.66,21.1,32521.97
4,4.2,18.66,21.1,63558.12
4.2,4.4,18.66,21.1,111910.98
4.4,4.6,18.66,21.1,187927.34
4.6,4.8,18.66,21.1,304236.22
4.8,5,18.66,21.1,464322.09
5,5.2,18.66,21.1,697253.56
5.2,5.4,18.66,21.1,959186.08
5.4,5.6,18.66,21.1,1265317.5
5.6,5.8,18.66,21.1,1412026.61
5.8,6,18.66,21.1,1797596.41
6,6.2,18.66,21.1,2141001.01
6.2,6.4,18.66,21.1,2251922.05
6.4,6.6,18.66,21.1,2845302.65
6.6,6.8,18.66,21.1,2653161.19
6.8,7,18.66,21.1,2975103.84
7,7.2,18.66,21.1,2609156.05
7.2,7.4,18.66,21.1,1765786.21
7.4,7.6,18.66,21.1,1761795.73
7.6,7.8,18.66,21.1,1049051.09
7.8,8,18.66,21.1,801478.22
8,8.2,18.66,21.1,772211.74
8.2,8.4,18.66,21.1,357393.02
8.4,8.6,18.66,21.1,13146.57
8.6,8.8,18.66,21.1,96644.2
8.8,9,18.66,21.1,0
9,9.2,18.66,21.1,11677.05
9.2,9.4,18.66,21.1,0
9.4,9.6,18.66,21.1,0
9.6,9.8,18.66,21.1,0
9.8,10,18.66,21.1,0
2,2.2,21.1,23.58,0.45
2.2,2.4,21.1,23.58,1.31
2.4,2.6,21.1,23.58,19.21
2.6,2.8,21.1,23.58,59.37
2.8,3,21.1,23.58,216.6
3,3.2,21.1,23.58,956.84
3.2,3.4,21.1,23.58,2500.63
3.4,3.6,21.1,23.58,6487.31
3.6,3.8,21.1,23.58,14573.43
3.8,4,21.1,23.58,31754.09
4,4.2,21.1,23.58,61893.84
4.2,4.4,21.1,23.58,100912.22
4.4,4.6,21.1,23.58,218787.73
4.6,4.8,21.1,23.58,307578.11
4.8,5,21.1,23.58,465641.15
5,5.2,21.1,23.58,626201.16
5.2,5.4,21.1,23.58,857324.8
5.4,5.6,21.1,23.58,1255623.46
5.6,5.8,21.1,23.58,1458025.01
5.8,6,21.1,23.58,1618932.72
6,6.2,21.1,23.58,1814487.43
6.2,6.4,21.1,23.58,2151687.67
6.4,6.6,21.1,23.58,2330875.9
6.6,6.8,21.1,23.58,2138571.53
6.8,7,21.1,23.58,1985970.81
7,7.2,21.1,23.58,1713073.47
7.2,7.4,21.1,23.58,1242037.49
7.4,7.6,21.1,23.58,1395006
7.6,7.8,21.1,23.58,678249.35
7.8,8,21.1,23.58,335918.96
8,8.2,21.1,23.58,78851.31
8.2,8.4,21.1,23.58,46392.06
8.4,8.6,21.1,23.58,37441.77
8.6,8.8,21.1,23.58,18572.39
8.8,9,21.1,23.58,0
9,9.2,21.1,23.58,20801.07
9.2,9.4,21.1,23.58,33282.54
9.4,9.6,21.1,23.58,33393.26
9.6,9.8,21.1,23.58,0
9.8,10,21.1,23.58,0
2,2.2,23.58,26.1,0.22
2.2,2.4,23.58,26.1,3.01
2.4,2.6,23.58,26.1,22.28
2.6,2.8,23.58,26.1,64.46
2.8,3,23.58,26.1,263.82
3,3.2,23.58,26.1,850.47
3.2,3.4,23.58,26.1,2368.59
3.4,3.6,23.58,26.1,5727.33
3.6,3.8,23.58,26.1,14215.94
3.8,4,23.58,26.1,27653.2
4,4.2,23.58,26.1,60255.71
4.2,4.4,23.58,26.1,101771.27
4.4,4.6,23.58,26.1,160907.46
4.6,4.8,23.58,26.1,300206.42
4.8,5,23.58,26.1,448197.36
5,5.2,23.58,26.1,562225.81
5.2,5.4,23.58,26.1,814041.39
5.4,5.6,23.58,26.1,1031620.29
5.6,5.8,23.58,26.1,1260118.01
5.8,6,23.58,26.1,1428452.77
6,6.2,23.58,26.1,1502275.67
6.2,6.4,23.58,26.1,1585969.45
6.4,6.6,23.58,26.1,1579364.21
6.6,6.8,23.58,26.1,1372639.14
6.8,7,23.58,26.1,1467888.8
7,7.2,23.58,26.1,1353504.21
7.2,7.4,23.58,26.1,1114469.68
7.4,7.6,23.58,26.1,327901.99
7.6,7.8,23.58,26.1,412517.86
7.8,8,23.58,26.1,261586.85
8,8.2,23.58,26.1,12096.36
8.2,8.4,23.58,26.1,0
8.4,8.6,23.58,26.1,56319.98
8.6,8.8,23.58,26.1,0
8.8,9,23.58,26.1,0
9,9.2,23.58,26.1,0
9.2,9.4,23.58,26.1,0
9.4,9.6,23.58,26.1,0
9.6,9.8,23.58,26.1,0
9.8,10,23.58,26.1,0
2,2.2,26.1,28.69,0.41
2.2,2.4,26.1,28.69,4.67
2.4,2.6,26.1,28.69,19.25
2.6,2.8,26.1,28.69,74.39
2.8,3,26.1,28.69,345.91
3,3.2,26.1,28.69,829.62
3.2,3.4,26.1,28.69,2491.23
3.4,3.6,26.1,28.69,6533.07
3.6,3.8,26.1,28.69,13411.36
3.8,4,26.1,28.69,31712.45
4,4.2,26.1,28.69,68598.47
4.2,4.4,26.1,28.69,106187.67
4.4,4.6,26.1,28.69,170064.08
4.6,4.8,26.1,28.69,287209.17
4.8,5,26.1,28.69,427778.65
5,5.2,26.1,28.69,568576.81
5.2,5.4,26.1,28.69,809137.34
5.4,5.6,26.1,28.69,889607.67
5.6,5.8,26.1,28.69,1122313.67
5.8,6,26.1,28.69,1277087.76
6,6.2,26.1,28.69,1395551.8
6.2,6.4,26.1,28.69,1389456.46
6.4,6.6,26.1,28.69,1333730.46
6.6,6.8,26.1,28.69,1037774.36
6.8,7,26.1,28.69,1148834.75
7,7.2,26.1,28.69,923041.86
7.2,7.4,26.1,28.69,521851.94
7.4,7.6,26.1,28.69,413411.29
7.6,7.8,26.1,28.69,205673.3
7.8,8,26.1,28.69,3100.63
8,8.2,26.1,28.69,24142.63
8.2,8.4,26.1,28.69,43758.63
8.4,8.6,26.1,28.69,7695.75
8.6,8.8,26.1,28.69,0
8.8,9,26.1,28.69,3963.51
9,9.2,26.1,28.69,0
9.2,9.4,26.1,28.69,40422.76
9.4,9.6,26.1,28.69,0
9.6,9.8,26.1,28.69,0
9.8,10,26.1,28.69,0
2,2.2,28.69,31.33,0.26
2.2,2.4,28.69,31.33,3.71
2.4,2.6,28.69,31.33,15.94
2.6,2.8,28.69,31.33,93.4
2.8,3,28.69,31.33,301.02
3,3.2,28.69,31.33,965.59
3.2,3.4,28.69,31.33,2366.61
3.4,3.6,28.69,31.33,6542.76
3.6,3.8,28.69,31.33,14427.86
3.8,4,28.69,31.33,30488.4
4,4.2,28.69,31.33,59943.7
4.2,4.4,28.69,31.33,112119.38
4.4,4.6,28.69,31.33,172091.93
4.6,4.8,28.69,31.33,261062.53
4.8,5,28.69,31.33,399631.75
5,5.2,28.69,31.33,483662.7
5.2,5.4,28.69,31.33,669222.11
5.4,5.6,28.69,31.33,985597.44
5.6,5.8,28.69,31.33,974416.57
5.8,6,28.69,31.33,979582.04
6,6.2,28.69,31.33,1376267.64
6.2,6.4,28.69,31.33,1192673.43
6.4,6.6,28.69,31.33,1231615.66
6.6,6.8,28.69,31.33,1210392.45
6.8,7,28.69,31.33,700735.43
7,7.2,28.69,31.33,617643.35
7.2,7.4,28.69,31.33,502273.84
7.4,7.6,28.69,31.33,168444.16
7.6,7.8,28.69,31.33,162745.28
7.8,8,28.69,31.33,5735.08
8,8.2,28.69,31.33,30226.09
8.2,8.4,28.69,31.33,0
8.4,8.6,28.69,31.33,40469.86
8.6,8.8,28.69,31.33,0
8.8,9,28.69,31.33,7691.93
9,9.2,28.69,31.33,0
9.2,9.4,28.69,31.33,2544.07
9.4,9.6,28.69,31.33,0
9.6,9.8,28.69,31.33,0
9.8,10,28.69,31.33,0
2,2.2,31.33,34.06,0.74
2.2,2.4,31.33,34.06,3.7
2.4,2.6,31.33,34.06,14.48
2.6,2.8,31.33,34.06,96.14
2.8,3,31.33,34.06,348.66
3,3.2,31.33,34.06,1041.59
3.2,3.4,31.33,34.06,2734.48
3.4,3.6,31.33,34.06,6849.79
3.6,3.8,31.33,34.06,14955.33
3.8,4,31.33,34.06,26655.28
4,4.2,31.33,34.06,53745.11
4.2,4.4,31.33,34.06,97162.92
4.4,4.6,31.33,34.06,147767.74
4.6,4.8,31.33,34.06,239799.98
4.8,5,31.33,34.06,322869.77
5,5.2,31.33,34.06,485745.79
5.2,5.4,31.33,34.06,698552.15
5.4,5.6,31.33,34.06,860979.74
5.6,5.8,31.33,34.06,889900.99
5.8,6,31.33,34.06,978925.59
6,6.2,31.33,34.06,1137230.34
6.2,6.4,31.33,34.06,1078933.81
6.4,6.6,31.33,34.06,803198.79
6.6,6.8,31.33,34.06,588873.02
6.8,7,31.33,34.06,643758.92
7,7.2,31.33,34.06,230475.18
7.2,7.4,31.33,34.06,266619.13
7.4,7.6,31.33,34.06,325446.66
7.6,7.8,31.33,34.06,36373.12
7.8,8,31.33,34.06,26022.81
8,8.2,31.33,34.06,33722.36
8.2,8.4,31.33,34.06,6364.33
8.4,8.6,31.33,34.06,0
8.6,8.8,31.33,34.06,0
8.8,9,31.33,34.06,0
9,9.2,31.33,34.06,0
9.2,9.4,31.33,34.06,0
9.4,9.6,31.33,34.06,0
9.6,9.8,31.33,34.06,0
9.8,10,31.33,34.06,0
2,2.2,34.06,36.87,1.04
2.2,2.4,34.06,36.87,4.63
2.4,2.6,34.06,36.87,18.27
2.6,2.8,34.06,36.87,107.15
2.8,3,34.06,36.87,329.02
3,3.2,34.06,36.87,1215.47
3.2,3.4,34.06,36.87,3046.2
3.4,3.6,34.06,36.87,7074.64
3.6,3.8,34.06,36.87,13607.66
3.8,4,34.06,36.87,29020.95
4,4.2,34.06,36.87,54547.62
4.2,4.4,34.06,36.87,93567.49
4.4,4.6,34.06,36.87,166921.15
4.6,4.8,34.06,36.87,220908.74
4.8,5,34.06,36.87,389142.32
5,5.2,34.06,36.87,464715.25
5.2,5.4,34.06,36.87,613951.61
5.4,5.6,34.06,36.87,583517.13
5.6,5.8,34.06,36.87,808137.21
5.8,6,34.06,36.87,950301.61
6,6.2,34.06,36.87,938913.66
6.2,6.4,34.06,36.87,730112.21
6.4,6.6,34.06,36.87,666658.15
6.6,6.8,34.06,36.87,420597.81
6.8,7,34.06,36.87,228552.71
7,7.2,34.06,36.87,252516.89
7.2,7.4,34.06,36.87,96042.7
7.4,7.6,34.06,36.87,30174.46
7.6,7.8,34.06,36.87,163517.6
7.8,8,34.06,36.87,73319.24
8,8.2,34.06,36.87,6382.68
8.2,8.4,34.06,36.87,0
8.4,8.6,34.06,36.87,34575.96
8.6,8.8,34.06,36.87,0
8.8,9,34.06,36.87,0
9,9.2,34.06,36.87,0
9.2,9.4,34.06,36.87,0
9.4,9.6,34.06,36.87,0
9.6,9.8,34.06,36.87,0
9.8,10,34.06,36.87,0
2,2.2,36.87,39.79,0
2.2,2.4,36.87,39.79,2.97
2.4,2.6,36.87,39.79,21.25
2.6,2.8,36.87,39.79,104.99
2.8,3,36.87,39.79,306.21
3,3.2,36.87,39.79,1166.56
3.2,3.4,36.87,39.79,2746.92
3.4,3.6,36.87,39.79,6302.3
3.6,3.8,36.87,39.79,14570.56
3.8,4,36.87,39.79,30078.97
4,4.2,36.87,39.79,52953.03
4.2,4.4,36.87,39.79,90872.39
4.4,4.6,36.87,39.79,150063.57
4.6,4.8,36.87,39.79,221033.65
4.8,5,36.87,39.79,316565.26
5,5.2,36.87,39.79,447288.06
5.2,5.4,36.87,39.79,558818.16
5.4,5.6,36.87,39.79,662450.59
5.6,5.8,36.87,39.79,695499.11
5.8,6,36.87,39.79,774890.47
6,6.2,36.87,39.79,726689.32
6.2,6.4,36.87,39.79,697064.97
6.4,6.6,36.87,39.79,515707.06
6.6,6.8,36.87,39.79,364312.76
6.8,7,36.87,39.79,255030.93
7,7.2,36.87,39.79,178159.18
7.2,7.4,36.87,39.79,36393.82
7.4,7.6,36.87,39.79,91806.05
7.6,7.8,36.87,39.79,65273.33
7.8,8,36.87,39.79,19167.19
8,8.2,36.87,39.79,0
8.2,8.4,36.87,39.79,0
8.4,8.6,36.87,39.79,0
8.6,8.8,36.87,39.79,0
8.8,9,36.87,39.79,0
9,9.2,36.87,39.79,0
9.2,9.4,36.87,39.79,0
9.4,9.6,36.87,39.79,0
9.6,9.8,36.87,39.79,0
9.8,10,36.87,39.79,0
2,2.2,39.79,42.84,0.46
2.2,2.4,39.79,42.84,1.87
2.4,2.6,39.79,42.84,18.28
2.6,2.8,39.79,42.84,90.99
2.8,3,39.79,42.84,355.64
3,3.2,39.79,42.84,1139.96
3.2,3.4,39.79,42.84,2751.77
3.4,3.6,39.79,42.84,8156.86
3.6,3.8,39.79,42.84,13970.87
3.8,4,39.79,42.84,32693.53
4,4.2,39.79,42.84,55677.36
4.2,4.4,39.79,42.84,90691.4
4.4,4.6,39.79,42.84,145665.59
4.6,4.8,39.79,42.84,207258.4
4.8,5,39.79,42.84,297165.45
5,5.2,39.79,42.84,413932.37
5.2,5.4,39.79,42.84,563382.2
5.4,5.6,39.79,42.84,747939.5
5.6,5.8,39.79,42.84,540268.52
5.8,6,39.79,42.84,670649.44
6,6.2,39.79,42.84,591819.03
6.2,6.4,39.79,42.84,577056.69
6.4,6.6,39.79,42.84,485127.63
6.6,6.8,39.79,42.84,411578.34
6.8,7,39.79,42.84,219970.48
7,7.2,39.79,42.84,145974.14
7.2,7.4,39.79,42.84,97812.12
7.4,7.6,39.79,42.84,49353.54
7.6,7.8,39.79,42.84,102530.94
7.8,8,39.79,42.84,6205.4
8,8.2,39.79,42.84,2532.91
8.2,8.4,39.79,42.84,0
8.4,8.6,39.79,42.84,0
8.6,8.8,39.79,42.84,0
8.8,9,39.79,42.84,0
9,9.2,39.79,42.84,0
9.2,9.4,39.79,42.84,0
9.4,9.6,39.79,42.84,0
9.6,9.8,39.79,42.84,0
9.8,10,39.79,42.84,0
2,2.2,42.84,46.05,0.79
2.2,2.4,42.84,46.05,3.37
2.4,2.6,42.84,46.05,20.25
2.6,2.8,42.84,46.05,143.72
2.8,3,42.84,46.05,372.43
3,3.2,42.84,46.05,1436.42
3.2,3.4,42.84,46.05,3225.99
3.4,3.6,42.84,46.05,7110.87
3.6,3.8,42.84,46.05,13617.6
3.8,4,42.84,46.05,27338.8
4,4.2,42.84,46.05,54939.56
4.2,4.4,42.84,46.05,82026.88
4.4,4.6,42.84,46.05,132911.47
4.6,4.8,42.84,46.05,213566.23
4.8,5,42.84,46.05,297152.26
5,5.2,42.84,46.05,383964.64
5.2,5.4,42.84,46.05,487137.24
5.4,5.6,42.84,46.05,515770.7
5.6,5.8,42.84,46.05,642158.77
5.8,6,42.84,46.05,561210.39
6,6.2,42.84,46.05,596495.91
6.2,6.4,42.84,46.05,464006.28
6.4,6.6,42.84,46.05,506330.83
6.6,6.8,42.84,46.05,292774.54
6.8,7,42.84,46.05,140160.26
7,7.2,42.84,46.05,71895.81
7.2,7.4,42.84,46.05,85374.59
7.4,7.6,42.84,46.05,57035.44
7.6,7.8,42.84,46.05,109500.35
7.8,8,42.84,46.05,0
8,8.2,42.84,46.05,0
8.2,8.4,42.84,46.05,20190.49
8.4,8.6,42.84,46.05,0
8.6,8.8,42.84,46.05,5594.28
8.8,9,42.84,46.05,0
9,9.2,42.84,46.05,0
9.2,9.4,42.84,46.05,0
9.4,9.6,42.84,46.05,0
9.6,9.8,42.84,46.05,0
9.8,10,42.84,46.05,0
2,2.2,46.05,49.46,1.29
2.2,2.4,46.05,49.46,4.15
2.4,2.6,46.05,49.46,31.14
2.6,2.8,46.05,49.46,129.05
2.8,3,46.05,49.46,417.48
3,3.2,46.05,49.46,1396.87
3.2,3.4,46.05,49.46,2934.03
3.4,3.6,46.05,49.46,7594.06
3.6,3.8,46.05,49.46,12959.77
3.8,4,46.05,49.46,31793.22
4,4.2,46.05,49.46,53353.02
4.2,4.4,46.05,49.46,90699.94
4.4,4.6,46.05,49.46,134490.75
4.6,4.8,46.05,49.46,184784.81
4.8,5,46.05,49.46,286025.73
5,5.2,46.05,49.46,326841.28
5.2,5.4,46.05,49.46,400879.47
5.4,5.6,46.05,49.46,499338.52
5.6,5.8,46.05,49.46,480337.07
5.8,6,46.05,49.46,475275.42
6,6.2,46.05,49.46,447333.86
6.2,6.4,46.05,49.46,433211.41
6.4,6.6,46.05,49.46,294761.25
6.6,6.8,46.05,49.46,251547.63
6.8,7,46.05,49.46,120705.3
7,7.2,46.05,49.46,6241.08
7.2,7.4,46.05,49.46,141151.57
7.4,7.6,46.05,49.46,0
7.6,7.8,46.05,49.46,0
7.8,8,46.05,49.46,0
8,8.2,46.05,49.46,4302.03
8.2,8.4,46.05,49.46,0
8.4,8.6,46.05,49.46,0
8.6,8.8,46.05,49.46,0
8.8,9,46.05,49.46,0
9,9.2,46.05,49.46,0
9.2,9.4,46.05,49.46,0
9.4,9.6,46.05,49.46,0
9.6,9.8,46.05,49.46,0
9.8,10,46.05,49.46,0
2,2.2,49.46,53.13,1.15
2.2,2.4,49.46,53.13,5.11
2.4,2.6,49.46,53.13,29.27
2.6,2.8,49.46,53.13,164.16
2.8,3,49.46,53.13,509.41
3,3.2,49.46,53.13,1203.51
3.2,3.4,49.46,53.13,2851.48
3.4,3.6,49.46,53.13,7483.21
3.6,3.8,49.46,53.13,15350.01
3.8,4,49.46,53.13,29590.85
4,4.2,49.46,53.13,51247.64
4.2,4.4,49.46,53.13,73651.75
4.4,4.6,49.46,53.13,121590.11
4.6,4.8,49.46,53.13,187790.95
4.8,5,49.46,53.13,267204.58
5,5.2,49.46,53.13,327530.56
5.2,5.4,49.46,53.13,384256.21
5.4,5.6,49.46,53.13,379508.08
5.6,5.8,49.46,53.13,420269.3
5.8,6,49.46,53.13,473175.4
6,6.2,49.46,53.13,414839.43
6.2,6.4,49.46,53.13,311691.66
6.4,6.6,49.46,53.13,295607.4
6.6,6.8,49.46,53.13,168981.96
6.8,7,49.46,53.13,59986.21
7,7.2,49.46,53.13,20430.27
7.2,7.4,49.46,53.13,24845.1
7.4,7.6,49.46,53.13,29134.4
7.6,7.8,49.46,53.13,0
7.8,8,49.46,53.13,0
8,8.2,49.46,53.13,0
8.2,8.4,49.46,53.13,0
8.4,8.6,49.46,53.13,3128.61
8.6,8.8,49.46,53.13,0
8.8,9,49.46,53.13,0
9,9.2,49.46,53.13,0
9.2,9.4,49.46,53.13,0
9.4,9.6,49.46,53.13,0
9.6,9.8,49.46,53.13,0
9.8,10,49.46,53.13,0
2,2.2,53.13,57.14,0.52
2.2,2.4,53.13,57.14,7.19
2.4,2.6,53.13,57.14,45.84
2.6,2.8,53.13,57.14,146.45
2.8,3,53.13,57.14,471.16
3,3.2,53.13,57.14,1295.86
3.2,3.4,53.13,57.14,3389.34
3.4,3.6,53.13,57.14,7030.89
3.6,3.8,53.13,57.14,12912.51
3.8,4,53.13,57.14,30428.69
4,4.2,53.13,57.14,48628.2
4.2,4.4,53.13,57.14,82013.38
4.4,4.6,53.13,57.14,120885.53
4.6,4.8,53.13,57.14,186553.02
4.8,5,53.13,57.14,234014.86
5,5.2,53.13,57.14,268885.06
5.2,5.4,53.13,57.14,444776.3
5.4,5.6,53.13,57.14,426699.88
5.6,5.8,53.13,57.14,486892.67
5.8,6,53.13,57.14,360282.8
6,6.2,53.13,57.14,266448.16
6.2,6.4,53.13,57.14,191972.05
6.4,6.6,53.13,57.14,115510.52
6.6,6.8,53.13,57.14,146151.53
6.8,7,53.13,57.14,30998.46
7,7.2,53.13,57.14,41249.02
7.2,7.4,53.13,57.14,0
7.4,7.6,53.13,57.14,0
7.6,7.8,53.13,57.14,6175.86
7.8,8,53.13,57.14,0
8,8.2,53.13,57.14,0
8.2,8.4,53.13,57.14,0
8.4,8.6,53.13,57.14,0
8.6,8.8,53.13,57.14,0
8.8,9,53.13,57.14,0
9,9.2,53.13,57.14,0
9.2,9.4,53.13,57.14,0
9.4,9.6,53.13,57.14,0
9.6,9.8,53.13,57.14,0
9.8,10,53.13,57.14,0
2,2.2,57.14,61.64,2.1
2.2,2.4,57.14,61.64,5.88
2.4,2.6,57.14,61.64,47.88
2.6,2.8,57.14,61.64,189.15
2.8,3,57.14,61.64,445.87
3,3.2,57.14,61.64,1571.96
3.2,3.4,57.14,61.64,2943.74
3.4,3.6,57.14,61.64,7521.85
3.6,3.8,57.14,61.64,14462.24
3.8,4,57.14,61.64,29290.67
4,4.2,57.14,61.64,47117.73
4.2,4.4,57.14,61.64,84348.92
4.4,4.6,57.14,61.64,106934.81
4.6,4.8,57.14,61.64,160736.07
4.8,5,57.14,61.64,193096.16
5,5.2,57.14,61.64,298668.2
5.2,5.4,57.14,61.64,276401.95
5.4,5.6,57.14,61.64,350640.34
5.6,5.8,57.14,61.64,267198.28
5.8,6,57.14,61.64,252018.8
6,6.2,57.14,61.64,166786.63
6.2,6.4,57.14,61.64,93951.89
6.4,6.6,57.14,61.64,114220.07
6.6,6.8,57.14,61.64,62356.03
6.8,7,57.14,61.64,35588.95
7,7.2,57.14,61.64,25546.26
7.2,7.4,57.14,61.64,0
7.4,7.6,57.14,61.64,0
7.6,7.8,57.14,61.64,0
7.8,8,57.14,61.64,0
8,8.2,57.14,61.64,0
8.2,8.4,57.14,61.64,0
8.4,8.6,57.14,61.64,0
8.6,8.8,57.14,61.64,0
8.8,9,57.14,61.64,0
9,9.2,57.14,61.64,0
9.2,9.4,57.14,61.64,0
9.4,9.6,57.14,61.64,0
9.6,9.8,57.14,61.64,0
9.8,10,57.14,61.64,0
2,2.2,61.64,66.93,1.58
2.2,2.4,61.64,66.93,9.45
2.4,2.6,61.64,66.93,49.95
2.6,2.8,61.64,66.93,192.15
2.8,3,61.64,66.93,537.97
3,3.2,61.64,66.93,1353.35
3.2,3.4,61.64,66.93,3137.79
3.4,3.6,61.64,66.93,7080.75
3.6,3.8,61.64,66.93,12153.99
3.8,4,61.64,66.93,25915.7
4,4.2,61.64,66.93,45655.25
4.2,4.4,61.64,66.93,63813.12
4.4,4.6,61.64,66.93,99851.83
4.6,4.8,61.64,66.93,144165.89
4.8,5,61.64,66.93,184561.09
5,5.2,61.64,66.93,192108.35
5.2,5.4,61.64,66.93,189158.23
5.4,5.6,61.64,66.93,173496.57
5.6,5.8,61.64,66.93,245210.1
5.8,6,61.64,66.93,138109.76
6,6.2,61.64,66.93,70103.62
6.2,6.4,61.64,66.93,42092.9
6.4,6.6,61.64,66.93,35741.07
6.6,6.8,61.64,66.93,38398.53
6.8,7,61.64,66.93,635.69
7,7.2,61.64,66.93,4148.68
7.2,7.4,61.64,66.93,5975.76
7.4,7.6,61.64,66.93,9967.88
7.6,7.8,61.64,66.93,6744.31
7.8,8,61.64,66.93,3587.63
8,8.2,61.64,66.93,0
8.2,8.4,61.64,66.93,0
8.4,8.6,61.64,66.93,0
8.6,8.8,61.64,66.93,0
8.8,9,61.64,66.93,0
9,9.2,61.64,66.93,0
9.2,9.4,61.64,66.93,0
9.4,9.6,61.64,66.93,0
9.6,9.8,61.64,66.93,0
9.8,10,61.64,66.93,0
2,2.2,66.93,73.74,1.3
2.2,2.4,66.93,73.74,6.3
2.4,2.6,66.93,73.74,49.67
2.6,2.8,66.93,73.74,168.85
2.8,3,66.93,73.74,638.38
3,3.2,66.93,73.74,1408.31
3.2,3.4,66.93,73.74,2829.54
3.4,3.6,66.93,73.74,6842.14
3.6,3.8,66.93,73.74,13824.1
3.8,4,66.93,73.74,24480.95
4,4.2,66.93,73.74,38830.7
4.2,4.4,66.93,73.74,63147.08
4.4,4.6,66.93,73.74,87086.84
4.6,4.8,66.93,73.74,147224.24
4.8,5,66.93,73.74,136527.56
5,5.2,66.93,73.74,142511.34
5.2,5.4,66.93,73.74,163159.81
5.4,5.6,66.93,73.74,117886.15
5.6,5.8,66.93,73.74,97642.39
5.8,6,66.93,73.74,93634.43
6,6.2,66.93,73.74,79926.47
6.2,6.4,66.93,73.74,10941.84
6.4,6.6,66.93,73.74,14098
6.6,6.8,66.93,73.74,9709.3
6.8,7,66.93,73.74,0
7,7.2,66.93,73.74,0
7.2,7.4,66.93,73.74,1504.55
7.4,7.6,66.93,73.74,503.71
7.6,7.8,66.93,73.74,3342.87
7.8,8,66.93,73.74,996.56
8,8.2,66.93,73.74,0
8.2,8.4,66.93,73.74,0
8.4,8.6,66.93,73.74,0
8.6,8.8,66.93,73.74,0
8.8,9,66.93,73.74,0
9,9.2,66.93,73.74,0
9.2,9.4,66.93,73.74,0
9.4,9.6,66.93,73.74,0
9.6,9.8,66.93,73.74,0
9.8,10,66.93,73.74,0
2,2.2,73.74,90,0.6
2.2,2.4,73.74,90,3.58
2.4,2.6,73.74,90,33.24
2.6,2.8,73.74,90,142.52
2.8,3,73.74,90,350.08
3,3.2,73.74,90,949.81
3.2,3.4,73.74,90,2337.4
3.4,3.6,73.74,90,4893
3.6,3.8,73.74,90,10979.92
3.8,4,73.74,90,18109.43
4,4.2,73.74,90,31023.01
4.2,4.4,73.74,90,47998.55
4.4,4.6,73.74,90,63389.27
4.6,4.8,73.74,90,102216.23
4.8,5,73.74,90,88502.2
5,5.2,73.74,90,118881.79
5.2,5.4,73.74,90,121233.37
5.4,5.6,73.74,90,91296.73
5.6,5.8,73.74,90,79343.98
5.8,6,73.74,90,50066.81
6,6.2,73.74,90,41788.16
6.2,6.4,73.74,90,19526.94
6.4,6.6,73.74,90,5400.31
6.6,6.8,73.74,90,364.82
6.8,7,73.74,90,4664.05
7,7.2,73.74,90,0
7.2,7.4,73.74,90,3800.24
7.4,7.6,73.74,90,0
7.6,7.8,73.74,90,0
7.8,8,73.74,90,0
8,8.2,73.74,90,0
8.2,8.4,73.74,90,0
8.4,8.6,73.74,90,0
8.6,8.8,73.74,90,1108.01
8.8,9,73.74,90,177.2
9,9.2,73.74,90,0
9.2,9.4,73.74,90,0
9.4,9.6,73.74,90,0
9.6,9.8,73.74,90,0
9.8,10,73.74,90,0
