E_nu/GeV_min,E_nu/GeV_max,Dec_nu_min_deg,Dec_nu_max_deg,A_Eff_cm2
3.6,3.8,18.66,21.1,32770.83
3.8,4,18.66,21.1,64619.72
4,4.2,18.66,21.1,107360.15
4.2,4.4,18.66,21.1,187198.21
4.4,4.6,18.66,21.1,286763.7
4.6,4.8,18.66,21.1,439195.9
4.8,5,18.66,21.1,655371.32
5,5.2,18.66,21.1,946616.11
5.2,5.4,18.66,21.1,1278592.53
5.4,5.6,18.66,21.1,1635928.57
5.6,5.8,18.66,21.1,2103095.33
5.8,6,18.66,21.1,2621687.87
6,6.2,18.66,21.1,3051898.99
6.2,6.4,18.66,21.1,3085260.4
6.4,6.6,18.66,21.1,3644351.13
6.6,6.8,18.66,21.1,3596799.3
6.8,7,18.66,21.1,3671289.04
7,7.2,18.66,21.1,3258148.44
7.2,7.4,18.66,21.1,2793572.83
7.4,7.6,18.66,21.1,2330455.89
7.6,7.8,18.66,21.1,1092562.5
7.8,8,18.66,21.1,958486.04
8,8.2,18.66,21.1,829547.78
8.2,8.4,18.66,21.1,276831.47
8.4,8.6,18.66,21.1,208740.37
8.6,8.8,18.66,21.1,63403.59
8.8,9,18.66,21.1,79211.16
9,9.2,18.66,21.1,0
9.2,9.4,18.66,21.1,0
9.4,9.6,18.66,21.1,0
9.6,9.8,18.66,21.1,0
9.8,10,18.66,21.1,0
2,2.2,21.1,23.58,7.34
2.2,2.4,21.1,23.58,44.37
2.4,2.6,21.1,23.58,209.04
2.6,2.8,21.1,23.58,596.4
2.8,3,21.1,23.58,1443.02
3,3.2,21.1,23.58,3441.12
3.2,3.4,21.1,23.58,8082.65
3.4,3.6,21.1,23.58,15838.65
3.6,3.8,21.1,23.58,31893.64
3.8,4,21.1,23.58,61433.38
4,4.2,21.1,23.58,104104.02
4.2,4.4,21.1,23.58,177715.68
4.4,4.6,21.1,23.58,295965.39
4.6,4.8,21.1,23.58,444403.19
4.8,5,21.1,23.58,628082.37
5,5.2,21.1,23.58,956519.67
5.2,5.4,21.1,23.58,1254507.15
5.4,5.6,21.1,23.58,1637036.65
5.6,5.8,21.1,23.58,1891677.66
5.8,6,21.1,23.58,2467194.12
6,6.2,21.1,23.58,2523547.91
6.2,6.4,21.1,23.58,3047556.61
6.4,6.6,21.1,23.58,3364944.65
6.6,6.8,21.1,23.58,3184343.8
6.8,7,21.1,23.58,2727090.36
7,7.2,21.1,23.58,2257086.07
7.2,7.4,21.1,23.58,1709505.49
7.4,7.6,21.1,23.58,1286897.96
7.6,7.8,21.1,23.58,1213011.02
7.8,8,21.1,23.58,507655.86
8,8.2,21.1,23.58,450931.26
8.2,8.4,21.1,23.58,180861.63
8.4,8.6,21.1,23.58,112788.14
8.6,8.8,21.1,23.58,52306.01
8.8,9,21.1,23.58,0
9,9.2,21.1,23.58,0
9.2,9.4,21.1,23.58,0
9.4,9.6,21.1,23.58,0
9.6,9.8,21.1,23.58,0
9.8,10,21.1,23.58,0
2,2.2,23.58,26.1,7.81
2.2,2.4,23.58,26.1,50.64
2.4,2.6,23.58,26.1,195.14
2.6,2.8,23.58,26.1,570.98
2.8,3,23.58,26.1,1377.76
3,3.2,23.58,26.1,3648.16
3.2,3.4,23.58,26.1,7804.87
3.4,3.6,23.58,26.1,16092.38
3.6,3.8,23.58,26.1,32417.05
3.8,4,23.58,26.1,61637.77
4,4.2,23.58,26.1,108047.14
4.2,4.4,23.58,26.1,170764.31
4.4,4.6,23.58,26.1,291482.9
4.6,4.8,23.58,26.1,439809.99
4.8,5,23.58,26.1,639953.41
5,5.2,23.58,26.1,868901.54
5.2,5.4,23.58,26.1,1157819.94
5.4,5.6,23.58,26.1,1530368.54
5.6,5.8,23.58,26.1,1764244.78
5.8,6,23.58,26.1,2151535.46
6,6.2,23.58,26.1,2473869.14
6.2,6.4,23.58,26.1,2541121.91
6.4,6.6,23.58,26.1,2566439.01
6.6,6.8,23.58,26.1,2456318.92
6.8,7,23.58,26.1,2228981.68
7,7.2,23.58,26.1,1719624.47
7.2,7.4,23.58,26.1,1098800.23
7.4,7.6,23.58,26.1,884323.13
7.6,7.8,23.58,26.1,572484.6
7.8,8,23.58,26.1,454704.39
8,8.2,23.58,26.1,283582.78
8.2,8.4,23.58,26.1,116418.4
8.4,8.6,23.58,26.1,150017.41
8.6,8.8,23.58,26.1,0
8.8,9,23.58,26.1,29218.53
9,9.2,23.58,26.1,0
9.2,9.4,23.58,26.1,0
9.4,9.6,23.58,26.1,0
9.6,9.8,23.58,26.1,0
9.8,10,23.58,26.1,0
2,2.2,26.1,28.69,8.63
2.2,2.4,26.1,28.69,44.3
2.4,2.6,26.1,28.69,216.76
2.6,2.8,26.1,28.69,565.98
2.8,3,26.1,28.69,1413.85
3,3.2,26.1,28.69,3577.39
3.2,3.4,26.1,28.69,7646.84
3.4,3.6,26.1,28.69,17349.48
3.6,3.8,26.1,28.69,32613.55
3.8,4,26.1,28.69,60766.52
4,4.2,26.1,28.69,105375.41
4.2,4.4,26.1,28.69,171590.52
4.4,4.6,26.1,28.69,259102.69
4.6,4.8,26.1,28.69,419970.22
4.8,5,26.1,28.69,585416.29
5,5.2,26.1,28.69,867950.6
5.2,5.4,26.1,28.69,1136361.46
5.4,5.6,26.1,28.69,1354527.95
5.6,5.8,26.1,28.69,1771227.74
5.8,6,26.1,28.69,1930698.04
6,6.2,26.1,28.69,2137175.5
6.2,6.4,26.1,28.69,2032113.92
6.4,6.6,26.1,28.69,1775277.22
6.6,6.8,26.1,28.69,1606538.61
6.8,7,26.1,28.69,1562884.96
7,7.2,26.1,28.69,979804.16
7.2,7.4,26.1,28.69,930439.75
7.4,7.6,26.1,28.69,666269.04
7.6,7.8,26.1,28.69,420708.69
7.8,8,26.1,28.69,200203.59
8,8.2,26.1,28.69,231469.41
8.2,8.4,26.1,28.69,6280.26
8.4,8.6,26.1,28.69,12645.76
8.6,8.8,26.1,28.69,34788.72
8.8,9,26.1,28.69,8771.37
9,9.2,26.1,28.69,0
9.2,9.4,26.1,28.69,0
9.4,9.6,26.1,28.69,0
9.6,9.8,26.1,28.69,0
9.8,10,26.1,28.69,0
2,2.2,28.69,31.33,12.24
2.2,2.4,28.69,31.33,45.78
2.4,2.6,28.69,31.33,230.33
2.6,2.8,28.69,31.33,561.2
2.8,3,28.69,31.33,1261.21
3,3.2,28.69,31.33,3651.56
3.2,3.4,28.69,31.33,7970.28
3.4,3.6,28.69,31.33,14619.19
3.6,3.8,28.69,31.33,29885.92
3.8,4,28.69,31.33,56023.43
4,4.2,28.69,31.33,104748.35
4.2,4.4,28.69,31.33,176078.38
4.4,4.6,28.69,31.33,277473.01
4.6,4.8,28.69,31.33,391597.86
4.8,5,28.69,31.33,578424.72
5,5.2,28.69,31.33,828335.24
5.2,5.4,28.69,31.33,972829.85
5.4,5.6,28.69,31.33,1253840.85
5.6,5.8,28.69,31.33,1399463.69
5.8,6,28.69,31.33,1786651.05
6,6.2,28.69,31.33,1653004.53
6.2,6.4,28.69,31.33,1810888.58
6.4,6.6,28.69,31.33,1425117.6
6.6,6.8,28.69,31.33,1482176.12
6.8,7,28.69,31.33,1011534.12
7,7.2,28.69,31.33,1111053.71
7.2,7.4,28.69,31.33,640559.15
7.4,7.6,28.69,31.33,447055.21
7.6,7.8,28.69,31.33,224323.24
7.8,8,28.69,31.33,159392.61
8,8.2,28.69,31.33,42275.4
8.2,8.4,28.69,31.33,35119.58
8.4,8.6,28.69,31.33,12895.97
8.6,8.8,28.69,31.33,17342.82
8.8,9,28.69,31.33,0
9,9.2,28.69,31.33,0
9.2,9.4,28.69,31.33,0
9.4,9.6,28.69,31.33,0
9.6,9.8,28.69,31.33,0
9.8,10,28.69,31.33,0
2,2.2,31.33,34.06,11.9
2.2,2.4,31.33,34.06,53.13
2.4,2.6,31.33,34.06,208.75
2.6,2.8,31.33,34.06,566.15
2.8,3,31.33,34.06,1495.49
3,3.2,31.33,34.06,3495.15
3.2,3.4,31.33,34.06,7746.33
3.4,3.6,31.33,34.06,15745.6
3.6,3.8,31.33,34.06,30734.01
3.8,4,31.33,34.06,60086.63
4,4.2,31.33,34.06,101184.74
4.2,4.4,31.33,34.06,168561.14
4.4,4.6,31.33,34.06,263382.99
4.6,4.8,31.33,34.06,365061.46
4.8,5,31.33,34.06,548595.26
5,5.2,31.33,34.06,739657.77
5.2,5.4,31.33,34.06,1012534.11
5.4,5.6,31.33,34.06,1143141.58
5.6,5.8,31.33,34.06,1445058.73
5.8,6,31.33,34.06,1438477.27
6,6.2,31.33,34.06,1591541.88
6.2,6.4,31.33,34.06,1535791.42
6.4,6.6,31.33,34.06,1412795.9
6.6,6.8,31.33,34.06,1138344.67
6.8,7,31.33,34.06,742698.49
7,7.2,31.33,34.06,439028.81
7.2,7.4,31.33,34.06,408028.27
7.4,7.6,31.33,34.06,241544.1
7.6,7.8,31.33,34.06,194289.05
7.8,8,31.33,34.06,65638.16
8,8.2,31.33,34.06,22097.14
8.2,8.4,31.33,34.06,46060.82
8.4,8.6,31.33,34.06,33317.71
8.6,8.8,31.33,34.06,0
8.8,9,31.33,34.06,0
9,9.2,31.33,34.06,0
9.2,9.4,31.33,34.06,0
9.4,9.6,31.33,34.06,0
9.6,9.8,31.33,34.06,0
9.8,10,31.33,34.06,0
2,2.2,34.06,36.87,9.77
2.2,2.4,34.06,36.87,47.8
2.4,2.6,34.06,36.87,198.53
2.6,2.8,34.06,36.87,680.16
2.8,3,34.06,36.87,1434.48
3,3.2,34.06,36.87,3492.79
3.2,3.4,34.06,36.87,8001.44
3.4,3.6,34.06,36.87,15949.58
3.6,3.8,34.06,36.87,29266.04
3.8,4,34.06,36.87,57297.19
4,4.2,34.06,36.87,98912.52
4.2,4.4,34.06,36.87,167978.68
4.4,4.6,34.06,36.87,266863.46
4.6,4.8,34.06,36.87,375884.5
4.8,5,34.06,36.87,530898.78
5,5.2,34.06,36.87,699263.35
5.2,5.4,34.06,36.87,930042.03
5.4,5.6,34.06,36.87,1051396.52
5.6,5.8,34.06,36.87,1192799.44
5.8,6,34.06,36.87,1371759.77
6,6.2,34.06,36.87,1350403.73
6.2,6.4,34.06,36.87,1267737.54
6.4,6.6,34.06,36.87,1068947.02
6.6,6.8,34.06,36.87,997031.58
6.8,7,34.06,36.87,495586.21
7,7.2,34.06,36.87,354754.31
7.2,7.4,34.06,36.87,208678.2
7.4,7.6,34.06,36.87,179344.42
7.6,7.8,34.06,36.87,99503.52
7.8,8,34.06,36.87,33885.93
8,8.2,34.06,36.87,9588.38
8.2,8.4,34.06,36.87,57243.68
8.4,8.6,34.06,36.87,10598.11
8.6,8.8,34.06,36.87,16670.15
8.8,9,34.06,36.87,0
9,9.2,34.06,36.87,0
9.2,9.4,34.06,36.87,0
9.4,9.6,34.06,36.87,0
9.6,9.8,34.06,36.87,0
9.8,10,34.06,36.87,0
2,2.2,36.87,39.79,10.76
2.2,2.4,36.87,39.79,57.28
2.4,2.6,36.87,39.79,215.94
2.6,2.8,36.87,39.79,547.17
2.8,3,36.87,39.79,1510.16
3,3.2,36.87,39.79,3415.35
3.2,3.4,36.87,39.79,7716.98
3.4,3.6,36.87,39.79,16169.02
3.6,3.8,36.87,39.79,32620.97
3.8,4,36.87,39.79,56857.67
4,4.2,36.87,39.79,97122.19
4.2,4.4,36.87,39.79,167057.03
4.4,4.6,36.87,39.79,255071.26
4.6,4.8,36.87,39.79,388785.52
4.8,5,36.87,39.79,516039.99
5,5.2,36.87,39.79,663279.89
5.2,5.4,36.87,39.79,779811.62
5.4,5.6,36.87,39.79,985640.92
5.6,5.8,36.87,39.79,1048382.38
5.8,6,36.87,39.79,1169137.46
6,6.2,36.87,39.79,1167752
6.2,6.4,36.87,39.79,1159606.78
6.4,6.6,36.87,39.79,839709.96
6.6,6.8,36.87,39.79,727195.08
6.8,7,36.87,39.79,402791.15
7,7.2,36.87,39.79,309432.37
7.2,7.4,36.87,39.79,208879.79
7.4,7.6,36.87,39.79,98677.31
7.6,7.8,36.87,39.79,53041.71
7.8,8,36.87,39.79,47319.32
8,8.2,36.87,39.79,37283.79
8.2,8.4,36.87,39.79,2452.46
8.4,8.6,36.87,39.79,244.45
8.6,8.8,36.87,39.79,0
8.8,9,36.87,39.79,0
9,9.2,36.87,39.79,0
9.2,9.4,36.87,39.79,0
9.4,9.6,36.87,39.79,0
9.6,9.8,36.87,39.79,0
9.8,10,36.87,39.79,0
2,2.2,39.79,42.84,9.26
2.2,2.4,39.79,42.84,62.2
2.4,2.6,39.79,42.84,235.02
2.6,2.8,39.79,42.84,657.16
2.8,3,39.79,42.84,1517.16
3,3.2,39.79,42.84,3346.56
3.2,3.4,39.79,42.84,7779.75
3.4,3.6,39.79,42.84,15767.19
3.6,3.8,39.79,42.84,29818.57
3.8,4,39.79,42.84,58332.88
4,4.2,39.79,42.84,97668.11
4.2,4.4,39.79,42.84,160390.64
4.4,4.6,39.79,42.84,254278.85
4.6,4.8,39.79,42.84,351920.95
4.8,5,39.79,42.84,534726.23
5,5.2,39.79,42.84,650390.74
5.2,5.4,39.79,42.84,855988.72
5.4,5.6,39.79,42.84,965625.03
5.6,5.8,39.79,42.84,983471.78
5.8,6,39.79,42.84,949933.7
6,6.2,39.79,42.84,942145.78
6.2,6.4,39.79,42.84,1014210.07
6.4,6.6,39.79,42.84,658317.06
6.6,6.8,39.79,42.84,587747.45
6.8,7,39.79,42.84,303563.38
7,7.2,39.79,42.84,138965.28
7.2,7.4,39.79,42.84,182073.12
7.4,7.6,39.79,42.84,153477.88
7.6,7.8,39.79,42.84,33139.25
7.8,8,39.79,42.84,51593.99
8,8.2,39.79,42.84,9373.61
8.2,8.4,39.79,42.84,0
8.4,8.6,39.79,42.84,0
8.6,8.8,39.79,42.84,28036.39
8.8,9,39.79,42.84,1709.83
9,9.2,39.79,42.84,0
9.2,9.4,39.79,42.84,0
9.4,9.6,39.79,42.84,0
9.6,9.8,39.79,42.84,0
9.8,10,39.79,42.84,0
2,2.2,42.84,46.05,10.95
2.2,2.4,42.84,46.05,59.08
2.4,2.6,42.84,46.05,204.04
2.6,2.8,42.84,46.05,563.74
2.8,3,42.84,46.05,1602.68
3,3.2,42.84,46.05,3462.06
3.2,3.4,42.84,46.05,7895.39
3.4,3.6,42.84,46.05,16711.96
3.6,3.8,42.84,46.05,30868.65
3.8,4,42.84,46.05,56487.92
4,4.2,42.84,46.05,98800.3
4.2,4.4,42.84,46.05,153715.41
4.4,4.6,42.84,46.05,249888.76
4.6,4.8,42.84,46.05,355416.74
4.8,5,42.84,46.05,477720.1
5,5.2,42.84,46.05,615497.3
5.2,5.4,42.84,46.05,745231.78
5.4,5.6,42.84,46.05,912298.45
5.6,5.8,42.84,46.05,924950.34
5.8,6,42.84,46.05,952647.26
6,6.2,42.84,46.05,881417.5
6.2,6.4,42.84,46.05,747377.86
6.4,6.6,42.84,46.05,550772.35
6.6,6.8,42.84,46.05,361087.14
6.8,7,42.84,46.05,229457.4
7,7.2,42.84,46.05,95670.31
7.2,7.4,42.84,46.05,87289.76
7.4,7.6,42.84,46.05,80769.38
7.6,7.8,42.84,46.05,50864.34
7.8,8,42.84,46.05,6016.15
8,8.2,42.84,46.05,12881.46
8.2,8.4,42.84,46.05,0
8.4,8.6,42.84,46.05,703.66
8.6,8.8,42.84,46.05,0
8.8,9,42.84,46.05,0
9,9.2,42.84,46.05,0
9.2,9.4,42.84,46.05,0
9.4,9.6,42.84,46.05,0
9.6,9.8,42.84,46.05,0
9.8,10,42.84,46.05,0
2,2.2,46.05,49.46,10.86
2.2,2.4,46.05,49.46,58.92
2.4,2.6,46.05,49.46,214.35
2.6,2.8,46.05,49.46,622.52
2.8,3,46.05,49.46,1586.03
3,3.2,46.05,49.46,3637.16
3.2,3.4,46.05,49.46,7661.87
3.4,3.6,46.05,49.46,15668.27
3.6,3.8,46.05,49.46,31890.3
3.8,4,46.05,49.46,52701.18
4,4.2,46.05,49.46,98793.02
4.2,4.4,46.05,49.46,150938.61
4.4,4.6,46.05,49.46,224913.02
4.6,4.8,46.05,49.46,339950.49
4.8,5,46.05,49.46,476520.2
5,5.2,46.05,49.46,584729.21
5.2,5.4,46.05,49.46,704277.25
5.4,5.6,46.05,49.46,819294
5.6,5.8,46.05,49.46,861972.42
5.8,6,46.05,49.46,801078.61
6,6.2,46.05,49.46,784375.32
6.2,6.4,46.05,49.46,580100.1
6.4,6.6,46.05,49.46,493908.43
6.6,6.8,46.05,49.46,342346.91
6.8,7,46.05,49.46,187056.9
7,7.2,46.05,49.46,118697.99
7.2,7.4,46.05,49.46,47397.85
7.4,7.6,46.05,49.46,8309.85
7.6,7.8,46.05,49.46,25645.18
7.8,8,46.05,49.46,1852.22
8,8.2,46.05,49.46,5677.35
8.2,8.4,46.05,49.46,0
8.4,8.6,46.05,49.46,9959.55
8.6,8.8,46.05,49.46,0
8.8,9,46.05,49.46,0
9,9.2,46.05,49.46,0
9.2,9.4,46.05,49.46,0
9.4,9.6,46.05,49.46,0
9.6,9.8,46.05,49.46,0
9.8,10,46.05,49.46,0
2,2.2,49.46,53.13,9.31
2.2,2.4,49.46,53.13,50.15
2.4,2.6,49.46,53.13,215.33
2.6,2.8,49.46,53.13,609.93
2.8,3,49.46,53.13,1590.51
3,3.2,49.46,53.13,3779.01
3.2,3.4,49.46,53.13,8049.73
3.4,3.6,49.46,53.13,16165.58
3.6,3.8,49.46,53.13,29943.47
3.8,4,49.46,53.13,55161.43
4,4.2,49.46,53.13,88408.89
4.2,4.4,49.46,53.13,153216.2
4.4,4.6,49.46,53.13,220751.06
4.6,4.8,49.46,53.13,319945.69
4.8,5,49.46,53.13,390479.77
5,5.2,49.46,53.13,564286.28
5.2,5.4,49.46,53.13,634564.17
5.4,5.6,49.46,53.13,765709.32
5.6,5.8,49.46,53.13,809274.76
5.8,6,49.46,53.13,662398.87
6,6.2,49.46,53.13,617160.07
6.2,6.4,49.46,53.13,484020.71
6.4,6.6,49.46,53.13,314523.83
6.6,6.8,49.46,53.13,320391.8
6.8,7,49.46,53.13,173696.97
7,7.2,49.46,53.13,105430.18
7.2,7.4,49.46,53.13,31942.87
7.4,7.6,49.46,53.13,12947.81
7.6,7.8,49.46,53.13,35352.18
7.8,8,49.46,53.13,12915.23
8,8.2,49.46,53.13,0
8.2,8.4,49.46,53.13,0
8.4,8.6,49.46,53.13,0
8.6,8.8,49.46,53.13,7654.06
8.8,9,49.46,53.13,4009.27
9,9.2,49.46,53.13,0
9.2,9.4,49.46,53.13,0
9.4,9.6,49.46,53.13,0
9.6,9.8,49.46,53.13,0
9.8,10,49.46,53.13,0
2,2.2,53.13,57.14,9.97
2.2,2.4,53.13,57.14,60.6
2.4,2.6,53.13,57.14,223.8
2.6,2.8,53.13,57.14,590.28
2.8,3,53.13,57.14,1534.76
3,3.2,53.13,57.14,3821.26
3.2,3.4,53.13,57.14,7977.68
3.4,3.6,53.13,57.14,16388.48
3.6,3.8,53.13,57.14,29706.7
3.8,4,53.13,57.14,55490.53
4,4.2,53.13,57.14,92040.11
4.2,4.4,53.13,57.14,151555.82
4.4,4.6,53.13,57.14,219520.66
4.6,4.8,53.13,57.14,304964.28
4.8,5,53.13,57.14,405288.62
5,5.2,53.13,57.14,506673.78
5.2,5.4,53.13,57.14,558985.24
5.4,5.6,53.13,57.14,637067.15
5.6,5.8,53.13,57.14,602057.49
5.8,6,53.13,57.14,614935.39
6,6.2,53.13,57.14,479990.68
6.2,6.4,53.13,57.14,468632.31
6.4,6.6,53.13,57.14,304181.24
6.6,6.8,53.13,57.14,135197.28
6.8,7,53.13,57.14,81612.17
7,7.2,53.13,57.14,58097.93
7.2,7.4,53.13,57.14,10702.58
7.4,7.6,53.13,57.14,38479.59
7.6,7.8,53.13,57.14,31677.8
7.8,8,53.13,57.14,1111.64
8,8.2,53.13,57.14,0
8.2,8.4,53.13,57.14,339.06
8.4,8.6,53.13,57.14,17530.61
8.6,8.8,53.13,57.14,0
8.8,9,53.13,57.14,3504.68
9,9.2,53.13,57.14,0
9.2,9.4,53.13,57.14,0
9.4,9.6,53.13,57.14,0
9.6,9.8,53.13,57.14,0
9.8,10,53.13,57.14,0
2,2.2,57.14,61.64,13.59
2.2,2.4,57.14,61.64,66.28
2.4,2.6,57.14,61.64,193.41
2.6,2.8,57.14,61.64,601.47
2.8,3,57.14,61.64,1531.24
3,3.2,57.14,61.64,3434.14
3.2,3.4,57.14,61.64,8133.63
3.4,3.6,57.14,61.64,15615.01
3.6,3.8,57.14,61.64,27900.34
3.8,4,57.14,61.64,52766.31
4,4.2,57.14,61.64,90158.5
4.2,4.4,57.14,61.64,130288.14
4.4,4.6,57.14,61.64,213707.74
4.6,4.8,57.14,61.64,287637.82
4.8,5,57.14,61.64,383108.98
5,5.2,57.14,61.64,432559.05
5.2,5.4,57.14,61.64,456187.48
5.4,5.6,57.14,61.64,436339.89
5.6,5.8,57.14,61.64,441990.47
5.8,6,57.14,61.64,392600.97
6,6.2,57.14,61.64,310492.9
6.2,6.4,57.14,61.64,239654.91
6.4,6.6,57.14,61.64,132326.26
6.6,6.8,57.14,61.64,80962.01
6.8,7,57.14,61.64,43099.89
7,7.2,57.14,61.64,11877.67
7.2,7.4,57.14,61.64,7870.64
7.4,7.6,57.14,61.64,12093.02
7.6,7.8,57.14,61.64,4339.45
7.8,8,57.14,61.64,4671.24
8,8.2,57.14,61.64,0
8.2,8.4,57.14,61.64,1846.39
8.4,8.6,57.14,61.64,0
8.6,8.8,57.14,61.64,0
8.8,9,57.14,61.64,0
9,9.2,57.14,61.64,0
9.2,9.4,57.14,61.64,0
9.4,9.6,57.14,61.64,0
9.6,9.8,57.14,61.64,0
9.8,10,57.14,61.64,0
2,2.2,61.64,66.93,11.93
2.2,2.4,61.64,66.93,52.23
2.4,2.6,61.64,66.93,210.9
2.6,2.8,61.64,66.93,587.07
2.8,3,61.64,66.93,1483.9
3,3.2,61.64,66.93,3306.62
3.2,3.4,61.64,66.93,7887.34
3.4,3.6,61.64,66.93,14658.91
3.6,3.8,61.64,66.93,29517.02
3.8,4,61.64,66.93,50155.47
4,4.2,61.64,66.93,84413.76
4.2,4.4,61.64,66.93,124016.58
4.4,4.6,61.64,66.93,177309.17
4.6,4.8,61.64,66.93,237585.99
4.8,5,61.64,66.93,303441.37
5,5.2,61.64,66.93,334452.61
5.2,5.4,61.64,66.93,375893.13
5.4,5.6,61.64,66.93,352059.87
5.6,5.8,61.64,66.93,291473.28
5.8,6,61.64,66.93,206652.9
6,6.2,61.64,66.93,191311.57
6.2,6.4,61.64,66.93,110559.6
6.4,6.6,61.64,66.93,34365.87
6.6,6.8,61.64,66.93,19221.25
6.8,7,61.64,66.93,10416.87
7,7.2,61.64,66.93,89.82
7.2,7.4,61.64,66.93,4678.54
7.4,7.6,61.64,66.93,14104.61
7.6,7.8,61.64,66.93,0
7.8,8,61.64,66.93,4169.38
8,8.2,61.64,66.93,0
8.2,8.4,61.64,66.93,299.45
8.4,8.6,61.64,66.93,3053.41
8.6,8.8,61.64,66.93,0
8.8,9,61.64,66.93,0
9,9.2,61.64,66.93,0
9.2,9.4,61.64,66.93,0
9.4,9.6,61.64,66.93,0
9.6,9.8,61.64,66.93,0
9.8,10,61.64,66.93,0
2,2.2,66.93,73.74,8.94
2.2,2.4,66.93,73.74,61.63
2.4,2.6,66.93,73.74,185.11
2.6,2.8,66.93,73.74,554.3
2.8,3,66.93,73.74,1407.91
3,3.2,66.93,73.74,3275.03
3.2,3.4,66.93,73.74,6511.18
3.4,3.6,66.93,73.74,13838.77
3.6,3.8,66.93,73.74,26373.25
3.8,4,66.93,73.74,46342.37
4,4.2,66.93,73.74,78659.22
4.2,4.4,66.93,73.74,113112.3
4.4,4.6,66.93,73.74,173616.68
4.6,4.8,66.93,73.74,213304.57
4.8,5,66.93,73.74,270166.12
5,5.2,66.93,73.74,283096.69
5.2,5.4,66.93,73.74,258656.03
5.4,5.6,66.93,73.74,238495.33
5.6,5.8,66.93,73.74,218715.13
5.8,6,66.93,73.74,141803.33
6,6.2,66.93,73.74,106208.26
6.2,6.4,66.93,73.74,62536.88
6.4,6.6,66.93,73.74,42646.01
6.6,6.8,66.93,73.74,26234.93
6.8,7,66.93,73.74,3092.63
7,7.2,66.93,73.74,1772.61
7.2,7.4,66.93,73.74,2152.47
7.4,7.6,66.93,73.74,1153.16
7.6,7.8,66.93,73.74,174.13
7.8,8,66.93,73.74,0
8,8.2,66.93,73.74,0
8.2,8.4,66.93,73.74,1046.55
8.4,8.6,66.93,73.74,0
8.6,8.8,66.93,73.74,0
8.8,9,66.93,73.74,0
9,9.2,66.93,73.74,0
9.2,9.4,66.93,73.74,0
9.4,9.6,66.93,73.74,0
9.6,9.8,66.93,73.74,0
9.8,10,66.93,73.74,0
2,2.2,73.74,90,5.47
2.2,2.4,73.74,90,37.17
2.4,2.6,73.74,90,138.43
2.6,2.8,73.74,90,415.37
2.8,3,73.74,90,1145.62
3,3.2,73.74,90,2612.96
3.2,3.4,73.74,90,5964.08
3.4,3.6,73.74,90,11813.37
3.6,3.8,73.74,90,25396.34
3.8,4,73.74,90,40645.37
4,4.2,73.74,90,65372.39
4.2,4.4,73.74,90,100838.82
4.4,4.6,73.74,90,148001.61
4.6,4.8,73.74,90,189564.44
4.8,5,73.74,90,208435.77
5,5.2,73.74,90,212821.69
5.2,5.4,73.74,90,231819.37
5.4,5.6,73.74,90,176714.7
5.6,5.8,73.74,90,134575.4
5.8,6,73.74,90,83473.21
6,6.2,73.74,90,39840.33
6.2,6.4,73.74,90,20146.76
6.4,6.6,73.74,90,16484.05
6.6,6.8,73.74,90,9092.53
6.8,7,73.74,90,4117.43
7,7.2,73.74,90,2084.97
7.2,7.4,73.74,90,4940.46
7.4,7.6,73.74,90,0
7.6,7.8,73.74,90,3001.98
7.8,8,73.74,90,1410.19
8,8.2,73.74,90,0
8.2,8.4,73.74,90,0
8.4,8.6,73.74,90,0
8.6,8.8,73.74,90,0
8.8,9,73.74,90,0
9,9.2,73.74,90,0
9.2,9.4,73.74,90,0
9.4,9.6,73.74,90,0
9.6,9.8,73.74,90,0
9.8,10,73.74,90,0
